sales_id;price;discount;discount_value
2161;7272740;0.06;436364
2162;406960;0.04;16278
2163;3500000;0.03;105000
2164;31926180;0.03;957785
2165;4232400;0.08;338592
2166;1122120;0.07;78548
2167;1240040;0.05;62002
2168;1307572;0.09;117681
2169;10577780;0.0;0
2170;2643100;0.1;264310
2171;110400;0.05;5520
2172;46479920;0.06;2788795
2173;13297160;0.08;1063773
2174;1354860;0.1;135486
2175;12263080;0.06;735785
2176;951160;0.04;38046
2177;548080;0.1;54808
2178;7921980;0.09;712978
2179;279380;0.01;2794
2180;1451600;0.01;14516
2181;3011340;0.1;301134
2182;78460;0.06;4708
2183;1225860;0.1;122586
2184;575080;0.04;23003
2185;9937000;0.0;0
2186;525800;0.06;31548
2187;2048620;0.03;61459
2188;102780;0.06;6167
2189;3689940;0.03;110698
2190;532600;0.03;15978
2191;148500;0.01;1485
2192;406980;0.0;0
2193;422960;0.1;42296
2194;42020;0.03;1261
2195;1051560;0.03;31547
2196;33200;0.07;2324
2197;14769080;0.09;1329217
2198;15045600;0.04;601824
2199;3221520;0.1;322152
2200;295760;0.0;0
2201;3259500;0.03;97785
2202;377860;0.04;15114
2203;691380;0.02;13828
2204;7154220;0.1;715422
2205;192080;0.05;9604
2206;110540;0.05;5527
2207;320220;0.1;32022
2208;2821860;0.08;225749
2209;3956733;0.0;0
2210;145500;0.05;7275
2211;603140;0.0;0
2212;8402160;0.01;84022
2213;10056620;0.06;603397
2214;300660;0.1;30066
2215;311720;0.09;28055
2216;60700;0.01;607
2217;8216340;0.09;739471
2218;3009940;0.02;60199
2219;10017522;0.04;400701
2220;422880;0.03;12686
2221;82120;0.04;3285
2222;911860;0.02;18237
2223;87440;0.06;5246
2224;151200;0.09;13608
2225;403960;0.05;20198
2226;18919880;0.04;756795
2227;40320;0.06;2419
2228;10002580;0.09;900232
2229;460460;0.06;27628
2230;27420;0.03;823
2231;600140;0.05;30007
2232;4845442;0.1;484544
2233;91380;0.01;914
2234;347940;0.03;10438
2235;11868780;0.08;949502
2236;3943120;0.05;197156
2237;6187520;0.07;433126
2238;26764020;0.09;2408762
2239;7065920;0.08;565274
2240;22700;0.09;2043
2241;244280;0.04;9771
2242;2765600;0.01;27656
2243;1400920;0.02;28018
2244;85000;0.07;5950
2245;558580;0.07;39101
2246;3469440;0.04;138778
2247;589040;0.09;53014
2248;374799;0.08;29984
2249;483780;0.02;9676
2250;2251520;0.0;0
2251;599740;0.02;11995
2252;169280;0.0;0
2253;6840;0.05;342
2254;277500;0.09;24975
2255;190760;0.03;5723
2256;622200;0.04;24888
2257;3404998;0.08;272400
2258;281440;0.04;11258
2259;1307840;0.02;26157
2260;581360;0.03;17441
2261;80220;0.07;5615
2262;88160;0.08;7053
2263;136900;0.02;2738
2264;4472320;0.05;223616
2265;2981120;0.01;29811
2266;2403360;0.01;24034
2267;10405792;0.02;208116
2268;13216480;0.09;1189483
2269;15960;0.04;638
2270;16504722;0.07;1155331
2271;885980;0.04;35439
2272;1033240;0.06;61994
2273;354440;0.06;21266
2274;2155617;0.06;129337
2275;254960;0.05;12748
2276;388040;0.03;11641
2277;340700;0.03;10221
2278;5135280;0.0;0
2279;3676360;0.09;330872
2280;2933900;0.02;58678
2281;921380;0.06;55283
2282;13727900;0.1;1372790
2283;886920;0.06;53215
2284;1585520;0.02;31710
2285;2907408;0.0;0
2286;2825960;0.1;282596
2287;253380;0.04;10135
2288;290960;0.03;8729
2289;636620;0.08;50930
2290;736049;0.09;66244
2291;927860;0.06;55672
2292;151540;0.0;0
2293;977300;0.07;68411
2294;25483620;0.09;2293526
2295;1144800;0.07;80136
2296;110980;0.04;4439
2297;3770820;0.08;301666
2298;815745;0.02;16315
2299;3462208;0.01;34622
2300;11426960;0.05;571348
2301;74800;0.09;6732
2302;176740;0.09;15907
2303;873560;0.04;34942
2304;19035200;0.09;1713168
2305;49820;0.0;0
2306;746960;0.1;74696
2307;112420;0.05;5621
2308;846600;0.01;8466
2309;89780;0.09;8080
2310;12680;0.08;1014
2311;1108640;0.01;11086
2312;286580;0.05;14329
2313;11623940;0.03;348718
2314;3828320;0.01;38283
2315;36320;0.03;1090
2316;78260;0.1;7826
2317;332260;0.0;0
2318;1168840;0.08;93507
2319;461480;0.08;36918
2320;792300;0.05;39615
2321;3800452;0.01;38005
2322;131400;0.02;2628
2323;447520;0.03;13426
2324;212900;0.03;6387
2325;243740;0.07;17062
2326;18451300;0.03;553539
2327;180100;0.03;5403
2328;251700;0.09;22653
2329;349780;0.06;20987
2330;253160;0.06;15190
2331;377460;0.05;18873
2332;3359160;0.01;33592
2333;1121020;0.04;44841
2334;1178480;0.08;94278
2335;258200;0.0;0
2336;76520;0.03;2296
2337;8294940;0.09;746545
2338;8004280;0.02;160086
2339;21160;0.05;1058
2340;161200;0.04;6448
2341;273220;0.01;2732
2342;273340;0.07;19134
2343;767140;0.06;46028
2344;152320;0.04;6093
2345;536180;0.07;37533
2346;2368900;0.02;47378
2347;127040;0.1;12704
2348;256560;0.04;10262
2349;234800;0.01;2348
2350;83880;0.05;4194
2351;1407080;0.04;56283
2352;276340;0.0;0
2353;523880;0.06;31433
2354;1021120;0.05;51056
2355;66860;0.06;4012
2356;24592980;0.01;245930
2357;1918178;0.06;115091
2358;10918640;0.03;327559
2359;298500;0.08;23880
2360;2399400;0.01;23994
2361;1340780;0.03;40223
2362;883160;0.07;61821
2363;3288440;0.05;164422
2364;80520;0.01;805
2365;9259340;0.04;370374
2366;3300822;0.03;99025
2367;480540;0.07;33638
2368;2715060;0.05;135753
2369;1004020;0.04;40161
2370;14625720;0.03;438772
2371;242000;0.09;21780
2372;2952240;0.03;88567
2373;3529940;0.07;247096
2374;7463180;0.0;0
2375;4018100;0.04;160724
2376;7163040;0.07;501413
2377;226500;0.03;6795
2378;3284860;0.02;65697
2379;13533712;0.02;270674
2380;1304660;0.09;117419
2381;7920;0.1;792
2382;315700;0.06;18942
2383;316380;0.09;28474
2384;69320;0.06;4159
2385;7510860;0.07;525760
2386;277680;0.0;0
2387;158040;0.08;12643
2388;2107480;0.07;147524
2389;153780;0.03;4613
2390;461540;0.09;41539
2391;31400;0.01;314
2392;1160920;0.03;34828
2393;702500;0.01;7025
2394;563180;0.07;39423
2395;323600;0.06;19416
2396;901320;0.01;9013
2397;426120;0.03;12784
2398;620920;0.0;0
2399;106360;0.09;9572
2400;1214840;0.03;36445
2401;152120;0.02;3042
2402;793200;0.08;63456
2403;361400;0.1;36140
2404;2507780;0.09;225700
2405;2207340;0.04;88294
2406;2125380;0.01;21254
2407;1824700;0.07;127729
2408;12294480;0.05;614724
2409;141100;0.0;0
2410;69880;0.05;3494
2411;18608400;0.08;1488672
2412;8552192;0.0;0
2413;42780880;0.09;3850279
2414;15962400;0.02;319248
2415;410480;0.01;4105
2416;121280;0.05;6064
2417;4964068;0.08;397125
2418;19391680;0.0;0
2419;6059940;0.0;0
2420;88340;0.02;1767
2421;2182940;0.04;87318
2422;421005;0.04;16840
2423;461260;0.1;46126
2424;2190540;0.03;65716
2425;19044240;0.04;761770
2426;2841780;0.06;170507
2427;131340;0.02;2627
2428;20460;0.1;2046
2429;405680;0.05;20284
2430;107320;0.09;9659
2431;135700;0.05;6785
2432;72800;0.06;4368
2433;30675160;0.1;3067516
2434;11359180;0.09;1022326
2435;2058580;0.06;123515
2436;368360;0.08;29469
2437;25380660;0.08;2030453
2438;9334560;0.09;840110
2439;10310140;0.06;618608
2440;32937100;0.08;2634968
2441;1414600;0.06;84876
2442;1745940;0.1;174594
2443;522340;0.03;15670
2444;684800;0.0;0
2445;900560;0.09;81050
2446;1859620;0.09;167366
2447;2719480;0.01;27195
2448;272480;0.07;19074
2449;909160;0.07;63641
2450;1101360;0.08;88109
2451;5139253;0.0;0
2452;2777820;0.1;277782
2453;820060;0.05;41003
2454;7602540;0.02;152051
2455;452300;0.01;4523
2456;3588060;0.05;179403
2457;219160;0.0;0
2458;87800;0.06;5268
2459;273580;0.06;16415
2460;672680;0.05;33634
2461;7221700;0.04;288868
2462;2793500;0.04;111740
2463;319420;0.1;31942
2464;374740;0.01;3747
2465;169220;0.03;5077
2466;48720;0.08;3898
2467;887460;0.01;8875
2468;376880;0.09;33919
2469;460820;0.06;27649
2470;38720;0.0;0
2471;1076600;0.03;32298
2472;122860;0.09;11057
2473;1730700;0.06;103842
2474;136080;0.07;9526
2475;52260;0.1;5226
2476;110980;0.05;5549
2477;264040;0.04;10562
2478;41193160;0.09;3707384
2479;279960;0.07;19597
2480;2786780;0.08;222942
2481;339220;0.1;33922
2482;58060;0.01;581
2483;4504524;0.1;450452
2484;5123341;0.08;409867
2485;4008800;0.05;200440
2486;193040;0.1;19304
2487;445300;0.02;8906
2488;152960;0.09;13766
2489;226460;0.06;13588
2490;127220;0.01;1272
2491;15327480;0.0;0
2492;449160;0.03;13475
2493;517480;0.05;25874
2494;25717760;0.08;2057421
2495;98980;0.01;990
2496;3565360;0.08;285229
2497;561740;0.01;5617
2498;10722160;0.0;0
2499;1340060;0.01;13401
2500;329000;0.01;3290
2501;3539480;0.07;247764
2502;2284970;0.09;205647
2503;4209982;0.09;378898
2504;56680;0.09;5101
2505;687840;0.06;41270
2506;15500;0.03;465
2507;4867060;0.02;97341
2508;7756980;0.09;698128
2509;1160080;0.09;104407
2510;2785540;0.0;0
2511;3880420;0.09;349238
2512;500260;0.01;5003
2513;3916640;0.0;0
2514;163520;0.06;9811
2515;56300;0.09;5067
2516;418600;0.07;29302
2517;122900;0.06;7374
2518;10815800;0.01;108158
2519;16433186;0.01;164332
2520;160000;0.03;4800
2521;348200;0.1;34820
2522;231020;0.0;0
2523;374260;0.02;7485
2524;721400;0.0;0
2525;14647560;0.04;585902
2526;3075000;0.04;123000
2527;518500;0.1;51850
2528;198260;0.09;17843
2529;548640;0.01;5486
2530;342280;0.02;6846
2531;15462180;0.0;0
2532;172960;0.1;17296
2533;655900;0.0;0
2534;259760;0.1;25976
2535;173060;0.05;8653
2536;539320;0.02;10786
2537;56680;0.01;567
2538;226380;0.04;9055
2539;4012760;0.0;0
2540;2268100;0.08;181448
2541;2041760;0.08;163341
2542;23766400;0.1;2376640
2543;240760;0.09;21668
2544;1242420;0.07;86969
2545;26580;0.08;2126
2546;4846120;0.06;290767
2547;1335280;0.08;106822
2548;196480;0.04;7859
2549;363600;0.05;18180
2550;1297160;0.05;64858
2551;466400;0.04;18656
2552;4004800;0.0;0
2553;48600;0.02;972
2554;63400;0.05;3170
2555;105400;0.03;3162
2556;2248488;0.03;67455
2557;830110;0.02;16602
2558;147240;0.05;7362
2559;2575880;0.06;154553
2560;22045060;0.06;1322704
2561;147240;0.03;4417
2562;220000;0.02;4400
2563;2264640;0.1;226464
2564;464831;0.05;23242
2565;142200;0.03;4266
2566;941580;0.04;37663
2567;844500;0.06;50670
2568;714960;0.01;7150
2569;2412300;0.03;72369
2570;275940;0.06;16556
2571;5055584;0.09;455003
2572;12261800;0.03;367854
2573;28600520;0.01;286005
2574;395220;0.08;31618
2575;471960;0.02;9439
2576;29920;0.02;598
2577;2313343;0.01;23133
2578;10875840;0.0;0
2579;1680080;0.04;67203
2580;757200;0.08;60576
2581;1211940;0.07;84836
2582;22460500;0.07;1572235
2583;10681000;0.01;106810
2584;8691720;0.09;782255
2585;1511215;0.05;75561
2586;14575100;0.04;583004
2587;275280;0.06;16517
2588;80620;0.08;6450
2589;1017460;0.08;81397
2590;1462440;0.0;0
2591;2855340;0.04;114214
2592;1472600;0.03;44178
2593;1855940;0.08;148475
2594;306460;0.08;24517
2595;643140;0.01;6431
2596;2883220;0.06;172993
2597;128580;0.07;9001
2598;1280420;0.07;89629
2599;12154220;0.06;729253
2600;318860;0.05;15943
2601;213280;0.1;21328
2602;35748520;0.0;0
2603;4777272;0.01;47773
2604;283540;0.02;5671
2605;8573100;0.07;600117
2606;394300;0.0;0
2607;179540;0.03;5386
2608;1533927;0.05;76696
2609;152720;0.07;10690
2610;7451060;0.0;0
2611;207500;0.01;2075
2612;317660;0.0;0
2613;386320;0.03;11590
2614;617040;0.1;61704
2615;443320;0.08;35466
2616;12340040;0.03;370201
2617;24540600;0.07;1717842
2618;296688;0.06;17801
2619;80580;0.0;0
2620;6873800;0.03;206214
2621;2374020;0.0;0
2622;4720860;0.1;472086
2623;375840;0.08;30067
2624;2422000;0.0;0
2625;9781160;0.05;489058
2626;300560;0.04;12022
2627;872967;0.01;8730
2628;1365540;0.05;68277
2629;4842880;0.09;435859
2630;29500;0.03;885
2631;222960;0.09;20066
2632;782460;0.07;54772
2633;414020;0.01;4140
2634;1677620;0.09;150986
2635;188780;0.04;7551
2636;1873604;0.07;131152
2637;759600;0.02;15192
2638;7136900;0.09;642321
2639;5208630;0.0;0
2640;5823280;0.02;116466
2641;73040;0.07;5113
2642;2154560;0.0;0
2643;2222460;0.1;222246
2644;129000;0.05;6450
2645;344680;0.0;0
2646;1632460;0.05;81623
2647;681940;0.07;47736
2648;57640;0.08;4611
2649;9426500;0.1;942650
2650;184620;0.0;0
2651;2542240;0.05;127112
2652;107440;0.1;10744
2653;612600;0.07;42882
2654;990200;0.04;39608
2655;1119500;0.07;78365
2656;3223460;0.1;322346
2657;949586;0.09;85463
2658;241960;0.0;0
2659;9489280;0.04;379571
2660;9996060;0.09;899645
2661;646220;0.0;0
2662;181860;0.02;3637
2663;639240;0.08;51139
2664;203140;0.01;2031
2665;215340;0.1;21534
2666;4736336;0.0;0
2667;67980;0.09;6118
2668;157580;0.03;4727
2669;390420;0.07;27329
2670;9450181;0.01;94502
2671;14812980;0.03;444389
2672;36163520;0.03;1084906
2673;42674540;0.02;853491
2674;31620;0.06;1897
2675;1604320;0.1;160432
2676;6666200;0.1;666620
2677;112260;0.02;2245
2678;189660;0.02;3793
2679;26080;0.06;1565
2680;395180;0.09;35566
2681;1712900;0.03;51387
2682;402356;0.07;28165
2683;181000;0.03;5430
2684;314800;0.07;22036
2685;1234438;0.03;37033
2686;314260;0.07;21998
2687;6099264;0.04;243971
2688;5315120;0.1;531512
2689;487000;0.09;43830
2690;1213960;0.05;60698
2691;622380;0.03;18671
2692;3504193;0.1;350419
2693;153620;0.0;0
2694;1450300;0.05;72515
2695;2332580;0.07;163281
2696;125560;0.04;5022
2697;1402320;0.08;112186
2698;3637520;0.02;72750
2699;2502360;0.05;125118
2700;338708;0.09;30484
2701;1187240;0.02;23745
2702;2392400;0.03;71772
2703;57500;0.01;575
2704;167780;0.05;8389
2705;87920;0.03;2638
2706;2723820;0.05;136191
2707;534120;0.03;16024
2708;1025560;0.08;82045
2709;4545120;0.06;272707
2710;16668060;0.05;833403
2711;3032260;0.06;181936
2712;1123840;0.1;112384
2713;3671680;0.05;183584
2714;3455580;0.1;345558
2715;7862340;0.1;786234
2716;789600;0.1;78960
2717;552000;0.08;44160
2718;415840;0.08;33267
2719;1755280;0.03;52658
2720;2064144;0.06;123849
2721;368640;0.0;0
2722;68020;0.0;0
2723;1589160;0.05;79458
2724;247900;0.01;2479
2725;18163960;0.02;363279
2726;962540;0.01;9625
2727;105520;0.09;9497
2728;2450740;0.08;196059
2729;338260;0.0;0
2730;416080;0.1;41608
2731;272360;0.08;21789
2732;157360;0.05;7868
2733;256440;0.07;17951
2734;193460;0.08;15477
2735;614920;0.02;12298
2736;73820;0.07;5167
2737;2801820;0.09;252164
2738;344840;0.09;31036
2739;727840;0.0;0
2740;15557516;0.0;0
2741;2002340;0.0;0
2742;1781800;0.05;89090
2743;4384878;0.06;263093
2744;6722040;0.04;268882
2745;5464020;0.04;218561
2746;764580;0.05;38229
2747;37620;0.08;3010
2748;2910980;0.07;203769
2749;10909020;0.03;327271
2750;7281660;0.0;0
2751;37122620;0.05;1856131
2752;1812140;0.0;0
2753;46212920;0.08;3697034
2754;10210120;0.03;306304
2755;152840;0.03;4585
2756;2862000;0.02;57240
2757;159960;0.09;14396
2758;276900;0.03;8307
2759;48640;0.05;2432
2760;2008360;0.08;160669
2761;6237200;0.06;374232
2762;306560;0.09;27590
2763;563580;0.04;22543
2764;13118020;0.1;1311802
2765;262860;0.01;2629
2766;4748700;0.05;237435
2767;3645660;0.08;291653
2768;1652540;0.03;49576
2769;3750829;0.05;187541
2770;15071920;0.08;1205754
2771;1261080;0.03;37832
2772;2827640;0.1;282764
2773;1299420;0.07;90959
2774;6382480;0.0;0
2775;95100;0.0;0
2776;1041360;0.09;93722
2777;750220;0.01;7502
2778;195480;0.04;7819
2779;682200;0.0;0
2780;3004940;0.07;210346
2781;27343880;0.01;273439
2782;1073660;0.06;64420
2783;3229680;0.02;64594
2784;2844620;0.02;56892
2785;11357105;0.01;113571
2786;264020;0.04;10561
2787;466020;0.04;18641
2788;9538139;0.03;286144
2789;201200;0.03;6036
2790;266140;0.02;5323
2791;137080;0.1;13708
2792;3649696;0.0;0
2793;99720;0.09;8975
2794;49900;0.09;4491
2795;1193120;0.04;47725
2796;635640;0.02;12713
2797;273960;0.04;10958
2798;3786580;0.07;265061
2799;22005320;0.07;1540372
2800;962800;0.04;38512
2801;473360;0.08;37869
2802;6245100;0.07;437157
2803;529200;0.1;52920
2804;1329978;0.04;53199
2805;842160;0.0;0
2806;5669920;0.07;396894
2807;349160;0.08;27933
2808;75780;0.0;0
2809;5065235;0.0;0
2810;319780;0.03;9593
2811;355040;0.05;17752
2812;35121900;0.09;3160971
2813;8146340;0.08;651707
2814;3227680;0.09;290491
2815;146100;0.1;14610
2816;94080;0.06;5645
2817;1930920;0.03;57928
2818;315140;0.08;25211
2819;29700;0.05;1485
2820;311040;0.05;15552
2821;2721640;0.06;163298
2822;181760;0.1;18176
2823;2512580;0.04;100503
2824;4479040;0.04;179162
2825;254900;0.06;15294
2826;546880;0.01;5469
2827;1229820;0.02;24596
2828;24940620;0.04;997625
2829;1437200;0.08;114976
2830;794340;0.1;79434
2831;36185320;0.09;3256679
2832;569840;0.03;17095
2833;468400;0.09;42156
2834;140480;0.03;4214
2835;1167280;0.08;93382
2836;468740;0.05;23437
2837;25172380;0.0;0
2838;387260;0.05;19363
2839;6982120;0.09;628391
2840;133760;0.09;12038
2841;743360;0.03;22301
2842;11112360;0.08;888989
2843;32160;0.04;1286
2844;622160;0.08;49773
2845;232220;0.1;23222
2846;3604000;0.02;72080
2847;517220;0.07;36205
2848;2758680;0.04;110347
2849;3742260;0.01;37423
2850;208760;0.07;14613
2851;1255380;0.0;0
2852;986520;0.02;19730
2853;4732360;0.1;473236
2854;553000;0.02;11060
2855;223800;0.01;2238
2856;2347000;0.0;0
2857;421320;0.08;33706
2858;633220;0.03;18997
2859;232740;0.04;9310
2860;247860;0.1;24786
2861;762480;0.04;30499
2862;206220;0.06;12373
2863;368920;0.05;18446
2864;1149980;0.06;68999
2865;7506840;0.0;0
2866;682840;0.06;40970
2867;446660;0.0;0
2868;10810880;0.07;756762
2869;147000;0.03;4410
2870;8643260;0.08;691461
2871;6436840;0.08;514947
2872;441940;0.02;8839
2873;902880;0.1;90288
2874;2582700;0.04;103308
2875;1714640;0.05;85732
2876;311560;0.04;12462
2877;9300140;0.04;372006
2878;150300;0.02;3006
2879;192460;0.05;9623
2880;557320;0.05;27866
2881;802740;0.07;56192
2882;237900;0.03;7137
2883;4088551;0.1;408855
2884;244040;0.04;9762
2885;2608055;0.1;260806
2886;309220;0.06;18553
2887;8365040;0.0;0
2888;1025620;0.1;102562
2889;338220;0.0;0
2890;3922780;0.0;0
2891;313940;0.01;3139
2892;2236420;0.07;156549
2893;3969220;0.05;198461
2894;27920;0.06;1675
2895;753160;0.09;67784
2896;3081540;0.04;123262
2897;1794840;0.08;143587
2898;360720;0.1;36072
2899;481480;0.05;24074
2900;6145720;0.08;491658
2901;11006780;0.08;880542
2902;13147500;0.04;525900
2903;450180;0.02;9004
2904;604800;0.04;24192
2905;3472520;0.01;34725
2906;955520;0.04;38221
2907;329560;0.0;0
2908;6155462;0.05;307773
2909;435360;0.08;34829
2910;30936432;0.01;309364
2911;1812030;0.05;90602
2912;162200;0.06;9732
2913;1209152;0.03;36275
2914;257120;0.0;0
2915;326720;0.04;13069
2916;1564100;0.08;125128
2917;4502994;0.09;405269
2918;648400;0.02;12968
2919;184800;0.04;7392
2920;2009780;0.0;0
2921;8774480;0.09;789703
2922;243480;0.01;2435
2923;184500;0.07;12915
2924;951800;0.02;19036
2925;4593520;0.01;45935
2926;408140;0.08;32651
2927;224320;0.0;0
2928;68820;0.05;3441
2929;1201600;0.1;120160
2930;7792780;0.1;779278
2931;1547480;0.02;30950
2932;151140;0.02;3023
2933;33399120;0.02;667982
2934;42851820;0.01;428518
2935;10608840;0.01;106088
2936;2446860;0.01;24469
2937;4037360;0.1;403736
2938;2955144;0.0;0
2939;7685980;0.04;307439
2940;3174320;0.09;285689
2941;215900;0.04;8636
2942;141820;0.03;4255
2943;359300;0.1;35930
2944;226860;0.09;20417
2945;4261320;0.01;42613
2946;102540;0.06;6152
2947;106580;0.01;1066
2948;799280;0.04;31971
2949;2714880;0.09;244339
2950;1014880;0.05;50744
2951;8339860;0.1;833986
2952;579460;0.04;23178
2953;1514220;0.07;105995
2954;690740;0.01;6907
2955;211900;0.01;2119
2956;10967920;0.02;219358
2957;411740;0.03;12352
2958;5217580;0.03;156527
2959;1814480;0.07;127014
2960;18792540;0.07;1315478
2961;681400;0.05;34070
2962;3670940;0.1;367094
2963;1804380;0.08;144350
2964;514400;0.04;20576
2965;8514552;0.04;340582
2966;2767800;0.05;138390
2967;264240;0.07;18497
2968;3715760;0.09;334418
2969;6047460;0.09;544271
2970;17750340;0.05;887517
2971;7204240;0.05;360212
2972;15743820;0.05;787191
2973;9342299;0.07;653961
2974;3884347;0.0;0
2975;6663620;0.08;533090
2976;6801260;0.08;544101
2977;3367140;0.1;336714
2978;610100;0.04;24404
2979;1814360;0.06;108862
2980;3709880;0.04;148395
2981;500580;0.02;10012
2982;3550660;0.05;177533
2983;1002760;0.03;30083
2984;1078420;0.05;53921
2985;247640;0.05;12382
2986;6774640;0.05;338732
2987;1981460;0.02;39629
2988;18524700;0.09;1667223
2989;543560;0.07;38049
2990;837400;0.05;41870
2991;386500;0.03;11595
2992;2355000;0.02;47100
2993;211860;0.05;10593
2994;5286300;0.01;52863
2995;1355800;0.05;67790
2996;2067860;0.0;0
2997;3233740;0.1;323374
2998;261800;0.09;23562
2999;449488;0.02;8990
3000;706040;0.0;0
3001;444860;0.06;26692
3002;605880;0.07;42412
3003;1242880;0.08;99430
3004;1902120;0.02;38042
3005;2682620;0.05;134131
3006;394420;0.06;23665
3007;56080;0.09;5047
3008;7447980;0.03;223439
3009;11437700;0.09;1029393
3010;628520;0.0;0
3011;15360580;0.08;1228846
3012;673700;0.01;6737
3013;29920192;0.01;299202
3014;2687200;0.06;161232
3015;17874760;0.01;178748
3016;51640;0.01;516
3017;174220;0.08;13938
3018;243840;0.09;21946
3019;2895240;0.07;202667
3020;195300;0.04;7812
3021;704880;0.09;63439
3022;229460;0.03;6884
3023;6590300;0.07;461321
3024;3083840;0.03;92515
3025;1477600;0.06;88656
3026;4236520;0.01;42365
3027;1645400;0.05;82270
3028;7755760;0.08;620461
3029;615520;0.1;61552
3030;151880;0.01;1519
3031;1066940;0.09;96025
3032;99620;0.05;4981
3033;877600;0.09;78984
3034;1295540;0.09;116599
3035;631760;0.09;56858
3036;749560;0.09;67460
3037;87120;0.01;871
3038;5107680;0.05;255384
3039;15036240;0.04;601450
3040;748760;0.03;22463
3041;136640;0.05;6832
3042;3983860;0.02;79677
3043;746660;0.01;7467
3044;329240;0.03;9877
3045;362640;0.03;10879
3046;1670301;0.09;150327
3047;898340;0.01;8983
3048;3040520;0.04;121621
3049;947340;0.04;37894
3050;56820;0.07;3977
3051;15738440;0.1;1573844
3052;130840;0.04;5234
3053;3982520;0.01;39825
3054;767620;0.03;23029
3055;4101424;0.05;205071
3056;10620;0.0;0
3057;462700;0.03;13881
3058;1797800;0.03;53934
3059;43842560;0.04;1753702
3060;19380;0.05;969
3061;853280;0.09;76795
3062;2767838;0.05;138392
3063;1057080;0.06;63425
3064;724340;0.08;57947
3065;580920;0.1;58092
3066;1259173;0.04;50367
3067;40350960;0.0;0
3068;112440;0.04;4498
3069;10465660;0.01;104657
3070;472640;0.03;14179
3071;5456840;0.06;327410
3072;13540;0.06;812
3073;7100560;0.06;426034
3074;86580;0.07;6061
3075;23495940;0.05;1174797
3076;975400;0.06;58524
3077;399160;0.05;19958
3078;3681707;0.01;36817
3079;3289180;0.09;296026
3080;4818848;0.1;481885
3081;734220;0.01;7342
3082;304880;0.03;9146
3083;5700620;0.09;513056
3084;178122100;0.0;0
3085;5721860;0.03;171656
3086;441640;0.1;44164
3087;672580;0.08;53806
3088;2781387;0.03;83442
3089;173400;0.07;12138
3090;1728320;0.09;155549
3091;1246700;0.03;37401
3092;141760;0.01;1418
3093;111640;0.01;1116
3094;426000;0.01;4260
3095;462160;0.01;4622
3096;236860;0.02;4737
3097;345020;0.03;10351
3098;894460;0.03;26834
3099;3082916;0.05;154146
3100;254640;0.1;25464
3101;497280;0.08;39782
3102;1691228;0.01;16912
3103;169480;0.06;10169
3104;204300;0.03;6129
3105;39140;0.02;783
3106;1713800;0.02;34276
3107;1039300;0.03;31179
3108;1310660;0.08;104853
3109;1916360;0.03;57491
3110;1012980;0.06;60779
3111;3889740;0.06;233384
3112;288560;0.01;2886
3113;835060;0.02;16701
3114;334140;0.04;13366
3115;152760;0.03;4583
3116;172000;0.05;8600
3117;293420;0.01;2934
3118;8316247;0.01;83162
3119;567300;0.02;11346
3120;525740;0.1;52574
3121;1452440;0.01;14524
3122;707240;0.01;7072
3123;1292140;0.06;77528
3124;253740;0.08;20299
3125;1040980;0.0;0
3126;669780;0.03;20093
3127;344080;0.02;6882
3128;2675620;0.02;53512
3129;1875600;0.0;0
3130;454740;0.0;0
3131;12660172;0.1;1266017
3132;3133600;0.06;188016
3133;2773200;0.09;249588
3134;3106760;0.1;310676
3135;883400;0.08;70672
3136;21647680;0.09;1948291
3137;84600;0.06;5076
3138;189720;0.08;15178
3139;349800;0.06;20988
3140;2757440;0.07;193021
3141;134060;0.04;5362
3142;959920;0.08;76794
3143;57329040;0.09;5159614
3144;846140;0.01;8461
3145;1095640;0.08;87651
3146;556540;0.02;11131
3147;1334720;0.09;120125
3148;2022320;0.02;40446
3149;361580;0.05;18079
3150;975180;0.04;39007
3151;8304240;0.0;0
3152;646520;0.06;38791
3153;34262720;0.08;2741018
3154;417540;0.07;29228
3155;68540;0.1;6854
3156;6558020;0.06;393481
3157;426980;0.05;21349
3158;751220;0.1;75122
3159;1413820;0.03;42415
3160;173580;0.06;10415
3161;424240;0.02;8485
3162;12966840;0.07;907679
3163;1080660;0.04;43226
3164;31760;0.05;1588
3165;932700;0.01;9327
3166;306020;0.04;12241
3167;54000;0.02;1080
3168;450120;0.05;22506
3169;65520;0.06;3931
3170;3006980;0.03;90209
3171;6710200;0.07;469714
3172;1485600;0.02;29712
3173;4376120;0.1;437612
3174;12362960;0.03;370889
3175;567600;0.04;22704
3176;98280;0.05;4914
3177;3201700;0.07;224119
3178;641860;0.05;32093
3179;226400;0.1;22640
3180;188920;0.02;3778
3181;2582400;0.04;103296
3182;220400;0.07;15428
3183;2139700;0.07;149779
3184;3935660;0.04;157426
3185;16376380;0.05;818819
3186;567307;0.09;51058
3187;618340;0.09;55651
3188;206640;0.0;0
3189;1007500;0.0;0
3190;3229940;0.05;161497
3191;544780;0.03;16343
3192;10738920;0.0;0
3193;244100;0.0;0
3194;96000;0.09;8640
3195;1010160;0.01;10102
3196;1660560;0.0;0
3197;785540;0.09;70699
3198;3008440;0.02;60169
3199;1490960;0.02;29819
3200;40380;0.02;808
3201;303500;0.04;12140
3202;875460;0.01;8755
3203;1135872;0.02;22717
