item_id;order_status;order_date;order_quantity
1808;Finished;13/07/2012;44
1809;Finished;16/11/2011;24
1810;Finished;19/07/2012;50
1811;Finished;03/09/2012;29
1812;Finished;19/09/2012;31
1813;Finished;01/04/2009;1
1814;Finished;03/01/2010;19
1815;Returned;24/01/2011;27
1816;Finished;17/05/2010;37
1817;Finished;23/09/2011;47
1818;Finished;15/09/2011;18
1819;Returned;21/12/2012;7
1820;Finished;31/10/2009;49
1821;Finished;05/01/2012;32
1822;Finished;22/04/2009;43
1823;Finished;16/07/2011;42
1824;Finished;30/06/2010;33
1825;Finished;24/07/2009;14
1826;Finished;15/10/2010;14
1827;Finished;26/02/2009;20
1828;Finished;22/10/2012;11
1829;Finished;14/04/2009;14
1830;Finished;08/09/2010;35
1831;Finished;17/09/2010;1
1832;Finished;06/08/2011;6
1833;Finished;10/06/2009;7
1834;Finished;20/08/2012;46
1835;Finished;15/03/2010;26
1836;Finished;01/11/2012;45
1837;Finished;26/07/2012;30
1838;Finished;15/05/2010;33
1839;Finished;28/10/2012;26
1840;Finished;21/05/2009;7
1841;Finished;02/09/2011;21
1842;Finished;09/10/2012;42
1843;Finished;19/12/2009;36
1844;Finished;03/03/2012;26
1845;Finished;14/09/2012;18
1846;Finished;08/11/2012;31
1847;Finished;23/02/2010;46
1848;Finished;12/03/2010;29
1849;Finished;23/08/2011;4
1850;Finished;11/06/2012;2
1851;Finished;16/03/2010;12
1852;Finished;04/10/2012;15
1853;Finished;05/12/2010;33
1854;Finished;06/01/2009;23
1855;Finished;02/06/2009;34
1856;Finished;22/10/2009;1
1857;Finished;22/10/2010;6
1858;Finished;09/02/2012;1
1859;Finished;01/11/2011;42
1860;Finished;13/01/2011;28
1861;Finished;29/04/2009;29
1862;Finished;04/08/2010;1
1863;Returned;22/04/2012;49
1864;Finished;26/02/2009;15
1865;Finished;08/01/2010;19
1866;Finished;15/09/2010;50
1867;Finished;02/06/2009;50
1868;Finished;25/02/2010;3
1869;Finished;23/05/2010;19
1870;Finished;25/07/2010;18
1871;Finished;20/01/2011;7
1872;Finished;02/01/2010;9
1873;Returned;17/03/2011;35
1874;Finished;30/09/2009;29
1875;Finished;19/05/2011;4
1876;Finished;08/04/2009;46
1877;Finished;11/02/2010;1
1878;Returned;31/05/2010;20
1879;Finished;22/09/2012;48
1880;Finished;02/06/2012;39
1881;Finished;09/12/2012;27
1882;Finished;09/02/2012;2
1883;Finished;21/08/2012;25
1884;Finished;20/10/2010;14
1885;Finished;24/03/2010;49
1886;Returned;27/06/2012;49
1887;Finished;19/06/2012;4
1888;Finished;04/04/2012;16
1889;Finished;02/06/2012;44
1890;Finished;18/03/2009;16
1891;Finished;13/05/2012;36
1892;Returned;18/10/2011;46
1893;Returned;24/06/2012;4
1894;Returned;12/08/2012;22
1895;Finished;16/10/2010;3
1896;Finished;22/06/2009;23
1897;Returned;15/06/2009;14
1898;Returned;21/12/2011;28
1899;Finished;28/06/2011;36
1900;Finished;14/08/2009;15
1901;Finished;05/01/2012;28
1902;Finished;23/08/2012;46
1903;Finished;27/05/2009;26
1904;Finished;01/09/2010;5
1905;Finished;05/08/2012;6
1906;Finished;16/07/2010;35
1907;Finished;08/12/2011;11
1908;Finished;19/01/2009;5
1909;Finished;29/07/2012;38
1910;Finished;29/04/2010;5
1911;Finished;09/12/2012;48
1912;Finished;27/07/2009;31
1913;Finished;15/01/2010;33
1914;Finished;15/06/2009;50
1915;Finished;03/11/2010;1
1916;Finished;28/10/2012;41
1917;Finished;01/12/2010;6
1918;Finished;21/05/2011;47
1919;Finished;02/09/2012;36
1920;Finished;16/01/2011;12
1921;Finished;12/09/2010;21
1922;Finished;27/04/2012;21
1923;Returned;31/12/2011;2
1924;Finished;06/11/2010;23
1925;Finished;31/01/2011;3
1926;Finished;30/10/2011;38
1927;Finished;26/06/2010;50
1928;Returned;09/03/2010;42
1929;Finished;31/10/2010;23
1930;Finished;29/07/2009;35
1931;Finished;26/07/2009;18
1932;Finished;11/01/2009;20
1933;Finished;02/02/2011;27
1934;Finished;18/02/2011;8
1935;Returned;14/05/2009;8
1936;Finished;10/09/2010;4
1937;Finished;15/04/2010;50
1938;Finished;29/12/2011;49
1939;Finished;29/09/2010;28
1940;Finished;21/02/2009;18
1941;Finished;18/05/2009;38
1942;Finished;26/10/2009;27
1943;Finished;24/03/2009;17
1944;Finished;25/12/2010;16
1945;Finished;22/04/2012;9
1946;Finished;17/11/2010;23
1947;Finished;19/12/2010;38
1948;Finished;11/09/2012;7
1949;Finished;21/07/2009;23
1950;Returned;14/06/2011;1
1951;Returned;04/10/2009;6
1952;Finished;21/08/2011;1
1953;Finished;21/08/2011;39
1954;Finished;24/01/2011;18
1955;Returned;27/08/2009;50
1956;Finished;09/03/2010;28
1957;Finished;30/10/2012;18
1958;Finished;19/10/2010;12
1959;Finished;21/02/2011;30
1960;Finished;16/07/2010;15
1961;Finished;12/09/2009;40
1962;Finished;11/05/2009;14
1963;Finished;03/01/2012;25
1964;Finished;21/12/2011;49
1965;Finished;09/12/2009;3
1966;Finished;26/10/2011;19
1967;Finished;31/08/2009;25
1968;Finished;18/12/2011;21
1969;Finished;17/01/2010;26
1970;Finished;06/06/2009;39
1971;Returned;08/05/2011;29
1972;Finished;19/05/2009;3
1973;Finished;02/07/2012;18
1974;Finished;27/05/2011;18
1975;Returned;27/07/2011;37
1976;Finished;26/11/2011;16
1977;Finished;08/11/2012;29
1978;Returned;02/04/2011;48
1979;Finished;11/01/2010;48
1980;Finished;13/02/2010;12
1981;Finished;12/12/2012;24
1982;Finished;10/06/2010;30
1983;Finished;28/12/2010;21
1984;Finished;16/10/2010;9
1985;Finished;16/03/2010;16
1986;Finished;04/11/2009;6
1987;Finished;22/06/2009;43
1988;Returned;25/05/2009;23
1989;Finished;20/12/2010;42
1990;Finished;01/06/2010;38
1991;Finished;22/12/2011;26
1992;Returned;25/11/2010;8
1993;Finished;07/01/2010;12
1994;Finished;19/12/2009;30
1995;Finished;23/01/2012;1
1996;Finished;12/08/2011;36
1997;Finished;14/09/2009;4
1998;Finished;23/12/2012;45
1999;Finished;14/04/2009;18
2000;Finished;13/02/2011;23
2001;Finished;24/02/2009;17
2002;Finished;26/10/2011;26
2003;Finished;06/04/2009;29
2004;Finished;13/05/2012;46
2005;Finished;07/10/2010;24
2006;Finished;29/03/2009;19
2007;Finished;04/09/2012;20
2008;Finished;29/04/2011;49
2009;Finished;24/04/2011;47
2010;Finished;13/05/2012;22
2011;Finished;30/12/2011;36
2012;Finished;29/06/2011;16
2013;Finished;15/06/2010;5
2014;Finished;14/05/2010;36
2015;Returned;03/04/2010;33
2016;Returned;17/08/2010;18
2017;Finished;30/05/2010;13
2018;Finished;16/01/2012;5
2019;Finished;30/11/2010;50
2020;Finished;29/12/2011;20
2021;Finished;28/07/2009;46
2022;Finished;13/10/2010;1
2023;Finished;05/05/2009;40
2024;Finished;28/03/2012;30
2025;Finished;16/08/2009;2
2026;Finished;10/06/2010;46
2027;Finished;15/02/2012;31
2028;Finished;16/06/2012;24
2029;Finished;27/09/2012;27
2030;Finished;26/09/2010;6
2031;Returned;20/03/2011;50
2032;Finished;06/05/2010;21
2033;Finished;09/01/2009;24
2034;Finished;24/02/2011;2
2035;Finished;30/11/2011;17
2036;Finished;31/07/2009;23
2037;Finished;26/07/2010;19
2038;Finished;12/10/2012;3
2039;Finished;08/07/2009;23
2040;Finished;20/09/2012;39
2041;Finished;10/06/2012;1
2042;Finished;27/08/2012;4
2043;Finished;07/06/2009;48
2044;Finished;25/07/2010;20
2045;Finished;07/01/2009;6
2046;Finished;12/05/2010;36
2047;Finished;10/11/2009;10
2048;Finished;22/08/2009;50
2049;Finished;16/10/2010;4
2050;Finished;21/03/2011;46
2051;Finished;01/09/2012;16
2052;Finished;21/06/2010;11
2053;Finished;27/01/2012;27
2054;Finished;01/09/2009;43
2055;Finished;25/10/2011;40
2056;Finished;03/03/2010;15
2057;Finished;03/03/2011;1
2058;Finished;14/02/2011;34
2059;Finished;25/09/2012;36
2060;Finished;11/11/2011;10
2061;Finished;24/06/2009;42
2062;Finished;27/07/2011;20
2063;Finished;14/02/2012;18
2064;Finished;03/12/2012;13
2065;Finished;14/01/2010;49
2066;Finished;03/06/2011;34
2067;Returned;30/11/2012;41
2068;Finished;02/06/2010;40
2069;Finished;31/08/2009;34
2070;Finished;14/10/2012;40
2071;Finished;02/06/2009;21
2072;Finished;29/06/2009;22
2073;Finished;28/06/2010;32
2074;Finished;16/01/2009;6
2075;Finished;28/10/2010;21
2076;Finished;08/02/2009;4
2077;Finished;09/11/2011;30
2078;Finished;16/03/2012;7
2079;Finished;30/09/2009;29
2080;Finished;11/06/2009;14
2081;Finished;12/01/2012;30
2082;Returned;24/03/2010;14
2083;Finished;22/11/2011;41
2084;Finished;28/05/2009;1
2085;Finished;25/06/2011;47
2086;Finished;05/04/2010;50
2087;Finished;06/01/2011;5
2088;Returned;10/08/2012;50
2089;Finished;23/12/2009;41
2090;Finished;09/08/2012;31
2091;Returned;16/06/2011;17
2092;Finished;17/03/2009;39
2093;Returned;28/04/2011;2
2094;Finished;24/02/2010;4
2095;Finished;11/09/2009;39
2096;Finished;05/07/2010;2
2097;Finished;12/06/2012;3
2098;Finished;27/03/2010;42
2099;Finished;03/03/2010;39
2100;Finished;24/09/2012;26
2101;Finished;23/04/2010;24
2102;Finished;17/08/2011;41
2103;Finished;18/04/2011;46
2104;Returned;01/01/2009;9
2105;Finished;09/05/2011;26
2106;Finished;04/08/2011;22
2107;Finished;26/06/2012;19
2108;Finished;12/02/2012;32
2109;Finished;04/08/2011;10
2110;Finished;10/12/2011;15
2111;Finished;24/02/2011;38
2112;Finished;18/07/2010;39
2113;Finished;06/12/2011;29
2114;Finished;27/02/2012;33
2115;Finished;04/10/2009;24
2116;Finished;03/12/2010;15
2117;Finished;27/02/2012;46
2118;Finished;20/12/2009;38
2119;Finished;19/09/2010;22
2120;Finished;07/05/2010;28
2121;Finished;20/06/2009;39
2122;Finished;13/03/2009;19
2123;Finished;11/05/2010;37
2124;Finished;03/01/2011;20
2125;Finished;06/11/2012;34
2126;Finished;22/11/2011;21
2127;Finished;18/08/2010;19
2128;Finished;06/02/2011;4
2129;Finished;10/10/2009;5
2130;Finished;07/02/2012;44
2131;Finished;20/01/2012;48
2132;Finished;03/10/2011;17
2133;Returned;14/06/2011;46
2134;Finished;22/06/2009;11
2135;Finished;22/07/2012;10
2136;Finished;06/01/2011;47
2137;Finished;28/08/2010;45
2138;Returned;18/05/2010;38
2139;Finished;28/10/2011;22
2140;Finished;19/11/2011;8
2141;Finished;14/12/2012;2
2142;Finished;19/12/2011;37
2143;Finished;18/03/2011;6
2144;Finished;31/05/2012;39
2145;Finished;15/07/2011;48
2146;Finished;14/06/2010;21
2147;Finished;06/06/2011;21
2148;Finished;22/06/2010;22
2149;Finished;01/02/2012;31
2150;Finished;16/01/2010;6
2151;Returned;14/08/2009;18
2152;Finished;30/03/2012;14
2153;Finished;21/05/2011;49
2154;Finished;17/04/2010;13
2155;Finished;02/03/2011;50
2156;Finished;06/10/2010;30
2157;Finished;21/04/2011;43
2158;Finished;29/10/2012;16
2159;Finished;15/07/2010;48
2160;Finished;23/01/2012;41
2161;Finished;16/06/2010;33
2162;Finished;19/06/2010;30
2163;Finished;10/09/2012;31
2164;Finished;12/01/2009;45
2165;Returned;18/06/2012;46
2166;Finished;26/05/2010;49
2167;Finished;30/10/2009;35
2168;Finished;22/08/2009;12
2169;Finished;01/04/2010;22
2170;Finished;12/05/2010;25
2171;Finished;24/03/2010;15
2172;Finished;24/01/2012;47
2173;Finished;02/12/2011;19
2174;Finished;02/03/2011;35
2175;Returned;11/09/2011;47
2176;Finished;25/07/2010;29
2177;Finished;13/07/2010;50
2178;Finished;19/04/2009;20
2179;Finished;23/05/2011;16
2180;Finished;20/12/2011;47
2181;Finished;05/02/2012;22
2182;Finished;13/01/2009;17
2183;Finished;11/12/2010;25
2184;Finished;29/10/2009;48
2185;Finished;08/04/2012;49
2186;Finished;15/08/2011;38
2187;Finished;11/02/2012;31
2188;Finished;23/03/2011;22
2189;Finished;23/05/2009;44
2190;Returned;09/09/2011;49
2191;Finished;08/03/2011;17
2192;Finished;16/05/2012;33
2193;Finished;29/09/2009;33
2194;Finished;24/10/2010;2
2195;Finished;06/07/2009;20
2196;Finished;14/02/2012;5
2197;Finished;14/11/2010;28
2198;Finished;09/12/2010;48
2199;Finished;07/10/2012;38
2200;Finished;08/02/2010;39
2201;Finished;30/10/2010;4
2202;Finished;25/12/2011;26
2203;Finished;19/03/2010;22
2204;Finished;14/12/2011;34
2205;Finished;21/09/2009;16
2206;Finished;27/12/2009;19
2207;Finished;20/12/2011;41
2208;Finished;25/12/2011;10
2209;Finished;24/11/2010;50
2210;Finished;22/12/2011;17
2211;Finished;14/09/2011;8
2212;Finished;14/06/2009;21
2213;Finished;15/06/2009;15
2214;Finished;25/08/2009;10
2215;Finished;30/12/2011;29
2216;Finished;06/04/2010;9
2217;Finished;25/11/2010;20
2218;Finished;11/08/2010;19
2219;Finished;15/02/2012;49
2220;Finished;04/06/2010;18
2221;Finished;18/04/2011;4
2222;Returned;10/02/2012;36
2223;Finished;01/10/2009;8
2224;Finished;07/09/2011;46
2225;Finished;19/12/2009;48
2226;Finished;06/04/2009;31
2227;Finished;07/08/2012;2
2228;Finished;08/12/2009;17
2229;Finished;12/05/2010;50
2230;Finished;26/03/2011;3
2231;Finished;01/10/2009;46
2232;Finished;19/03/2010;46
2233;Finished;27/10/2012;10
2234;Finished;08/03/2012;12
2235;Finished;18/01/2012;32
2236;Finished;12/06/2011;28
2237;Finished;24/08/2011;33
2238;Finished;03/04/2012;47
2239;Finished;06/11/2011;35
2240;Finished;01/09/2009;1
2241;Finished;05/10/2011;9
2242;Finished;25/01/2010;11
2243;Finished;20/05/2010;14
2244;Finished;02/07/2012;3
2245;Finished;10/10/2010;39
2246;Finished;22/09/2011;48
2247;Finished;10/12/2011;14
2248;Finished;26/03/2012;4
2249;Finished;10/10/2011;15
2250;Finished;21/10/2012;17
2251;Returned;01/02/2010;18
2252;Finished;15/07/2011;8
2253;Finished;13/04/2009;1
2254;Finished;02/01/2011;24
2255;Finished;10/09/2011;5
2256;Finished;29/06/2010;45
2257;Finished;13/05/2010;16
2258;Returned;13/01/2010;43
2259;Finished;24/04/2012;11
2260;Finished;15/01/2012;42
2261;Finished;17/05/2012;7
2262;Finished;09/05/2010;10
2263;Finished;24/07/2009;1
2264;Finished;27/05/2012;7
2265;Finished;20/08/2012;21
2266;Finished;09/09/2012;28
2267;Finished;25/03/2010;22
2268;Finished;12/04/2012;35
2269;Finished;25/02/2011;2
2270;Finished;05/10/2009;49
2271;Finished;20/05/2009;4
2272;Finished;22/01/2011;29
2273;Finished;23/04/2012;30
2274;Finished;11/04/2011;20
2275;Finished;04/03/2011;19
2276;Finished;21/05/2009;40
2277;Finished;04/05/2011;10
2278;Finished;30/10/2012;15
2279;Finished;06/02/2009;2
2280;Returned;23/07/2010;12
2281;Finished;15/08/2009;48
2282;Finished;19/09/2011;41
2283;Finished;04/10/2010;30
2284;Finished;29/01/2011;31
2285;Finished;26/08/2011;44
2286;Finished;07/12/2011;25
2287;Finished;15/09/2012;18
2288;Finished;03/03/2012;34
2289;Finished;24/01/2009;5
2290;Finished;03/08/2010;7
2291;Finished;04/08/2012;45
2292;Finished;06/09/2012;16
2293;Finished;19/07/2012;12
2294;Finished;10/01/2012;35
2295;Returned;23/11/2009;36
2296;Finished;28/04/2011;11
2297;Finished;27/07/2011;14
2298;Finished;21/03/2011;7
2299;Finished;14/02/2011;18
2300;Finished;06/01/2011;15
2301;Finished;19/02/2012;20
2302;Finished;04/11/2009;25
2303;Finished;24/11/2011;14
2304;Finished;02/11/2009;37
2305;Returned;26/08/2011;5
2306;Finished;26/09/2010;9
2307;Finished;26/05/2009;21
2308;Finished;08/05/2010;1
2309;Finished;09/03/2012;23
2310;Finished;10/10/2010;2
2311;Finished;31/07/2010;3
2312;Finished;14/05/2009;29
2313;Finished;10/01/2012;45
2314;Finished;03/07/2010;23
2315;Finished;24/07/2010;1
2316;Returned;17/12/2009;23
2317;Finished;24/04/2012;48
2318;Finished;13/05/2010;35
2319;Returned;11/07/2009;16
2320;Finished;23/01/2011;41
2321;Finished;22/03/2011;33
2322;Finished;10/04/2009;28
2323;Finished;15/08/2009;34
2324;Finished;28/05/2009;18
2325;Finished;09/01/2009;39
2326;Finished;13/12/2010;26
2327;Finished;17/12/2010;48
2328;Returned;20/10/2011;25
2329;Finished;07/08/2010;14
2330;Finished;24/05/2011;24
2331;Finished;05/01/2009;24
2332;Finished;30/04/2012;5
2333;Finished;01/03/2010;7
2334;Finished;16/04/2010;35
2335;Finished;08/04/2009;27
2336;Finished;04/12/2010;22
2337;Finished;15/07/2011;30
2338;Finished;29/10/2012;13
2339;Finished;07/01/2009;3
2340;Finished;29/01/2012;14
2341;Finished;10/04/2012;8
2342;Finished;23/10/2012;34
2343;Finished;04/12/2010;32
2344;Finished;29/04/2011;12
2345;Finished;25/05/2010;34
2346;Finished;04/10/2009;19
2347;Finished;06/05/2010;14
2348;Finished;02/07/2012;21
2349;Finished;13/04/2011;41
2350;Finished;05/01/2012;4
2351;Finished;24/09/2010;15
2352;Finished;15/02/2011;23
2353;Finished;28/03/2010;3
2354;Finished;24/12/2011;50
2355;Finished;29/08/2009;12
2356;Returned;08/02/2010;44
2357;Finished;28/12/2010;17
2358;Finished;28/10/2009;18
2359;Finished;19/09/2010;10
2360;Finished;23/08/2012;37
2361;Finished;07/10/2009;25
2362;Finished;05/03/2010;15
2363;Finished;30/01/2012;36
2364;Finished;19/01/2011;8
2365;Finished;02/07/2009;45
2366;Finished;07/02/2012;28
2367;Finished;08/11/2011;33
2368;Finished;08/04/2009;39
2369;Finished;05/10/2011;12
2370;Finished;22/03/2009;44
2371;Finished;23/05/2010;33
2372;Finished;06/10/2010;31
2373;Finished;20/10/2010;13
2374;Finished;01/12/2012;41
2375;Finished;14/03/2012;43
2376;Finished;17/11/2011;3
2377;Finished;30/07/2012;16
2378;Finished;03/09/2010;10
2379;Returned;01/10/2011;26
2380;Finished;27/07/2010;6
2381;Finished;25/04/2012;3
2382;Finished;23/07/2012;32
2383;Returned;14/07/2010;17
2384;Finished;03/12/2009;7
2385;Finished;29/06/2012;39
2386;Finished;09/06/2009;15
2387;Finished;15/09/2011;36
2388;Finished;11/08/2011;33
2389;Finished;22/09/2011;20
2390;Finished;20/10/2011;29
2391;Finished;20/12/2010;4
2392;Finished;24/02/2009;12
2393;Finished;19/09/2011;17
2394;Finished;07/03/2010;37
2395;Finished;20/10/2009;44
2396;Finished;08/08/2011;49
2397;Finished;26/12/2010;17
2398;Finished;08/06/2012;31
2399;Finished;28/02/2011;9
2400;Finished;08/02/2009;38
2401;Finished;19/09/2012;24
2402;Finished;25/10/2011;30
2403;Finished;29/11/2009;31
2404;Returned;20/01/2010;5
2405;Finished;03/02/2011;28
2406;Finished;28/05/2009;28
2407;Finished;03/12/2012;3
2408;Finished;23/09/2012;40
2409;Finished;04/04/2009;8
2410;Finished;09/11/2010;20
2411;Finished;27/03/2009;46
2412;Finished;16/08/2009;24
2413;Finished;10/01/2010;46
2414;Finished;16/07/2010;21
2415;Finished;20/05/2011;6
2416;Finished;17/07/2009;31
2417;Finished;07/08/2009;48
2418;Finished;16/07/2012;16
2419;Finished;04/06/2009;3
2420;Finished;17/03/2012;5
2421;Finished;10/01/2010;11
2422;Returned;28/04/2011;3
2423;Finished;02/09/2012;50
2424;Finished;28/07/2010;8
2425;Finished;19/06/2012;34
2426;Finished;30/12/2009;37
2427;Finished;27/11/2010;9
2428;Finished;18/03/2012;1
2429;Finished;08/01/2012;23
2430;Finished;30/12/2010;5
2431;Finished;16/09/2012;33
2432;Finished;07/12/2011;1
2433;Finished;27/12/2012;30
2434;Finished;14/03/2009;38
2435;Finished;21/04/2009;26
2436;Finished;31/03/2012;1
2437;Finished;29/12/2012;36
2438;Finished;16/08/2010;7
2439;Finished;29/01/2010;28
2440;Finished;28/12/2009;39
2441;Finished;07/05/2012;10
2442;Finished;14/09/2010;23
2443;Finished;13/08/2011;7
2444;Finished;17/06/2009;26
2445;Finished;02/12/2011;25
2446;Finished;31/10/2010;50
2447;Finished;16/12/2011;31
2448;Finished;15/02/2009;13
2449;Finished;26/07/2012;31
2450;Finished;24/08/2012;24
2451;Finished;21/11/2010;19
2452;Finished;12/03/2009;20
2453;Finished;01/03/2012;46
2454;Finished;16/07/2012;17
2455;Finished;10/02/2011;31
2456;Returned;30/03/2010;35
2457;Finished;19/01/2012;13
2458;Finished;03/11/2012;6
2459;Finished;21/08/2012;33
2460;Finished;17/10/2012;31
2461;Finished;14/05/2010;36
2462;Finished;05/05/2010;46
2463;Finished;13/03/2011;20
2464;Finished;07/02/2011;37
2465;Finished;24/07/2009;43
2466;Returned;09/08/2010;3
2467;Finished;15/04/2009;28
2468;Finished;07/06/2010;6
2469;Finished;08/05/2011;23
2470;Finished;16/10/2012;10
2471;Finished;17/02/2010;31
2472;Finished;02/12/2009;9
2473;Finished;13/05/2009;28
2474;Finished;08/10/2009;16
2475;Returned;08/09/2012;3
2476;Finished;29/07/2012;9
2477;Finished;04/03/2012;24
2478;Returned;09/09/2011;39
2479;Finished;21/01/2009;33
2480;Finished;26/12/2009;15
2481;Finished;08/02/2012;29
2482;Finished;30/03/2009;2
2483;Finished;24/01/2010;42
2484;Finished;30/04/2011;21
2485;Finished;08/11/2009;24
2486;Finished;14/11/2010;9
2487;Finished;11/12/2009;41
2488;Finished;16/01/2009;36
2489;Finished;25/05/2009;24
2490;Finished;06/07/2009;6
2491;Finished;05/03/2011;50
2492;Finished;25/09/2012;35
2493;Finished;05/04/2011;23
2494;Finished;11/12/2011;43
2495;Finished;13/11/2011;28
2496;Finished;10/01/2011;17
2497;Finished;23/01/2010;48
2498;Finished;17/02/2012;42
2499;Finished;12/11/2009;10
2500;Finished;19/06/2010;28
2501;Finished;10/11/2012;12
2502;Finished;22/08/2010;38
2503;Finished;16/09/2012;20
2504;Finished;03/07/2009;19
2505;Finished;01/09/2012;35
2506;Finished;03/03/2010;2
2507;Finished;01/11/2010;43
2508;Finished;21/08/2009;20
2509;Finished;15/03/2010;36
2510;Finished;18/07/2012;42
2511;Finished;21/02/2010;12
2512;Finished;11/01/2012;40
2513;Finished;03/04/2009;29
2514;Finished;15/09/2009;25
2515;Finished;11/09/2009;4
2516;Finished;29/09/2009;29
2517;Finished;27/04/2012;34
2518;Finished;12/02/2011;35
2519;Finished;31/12/2009;47
2520;Finished;20/09/2010;13
2521;Finished;29/03/2012;28
2522;Finished;03/10/2011;40
2523;Returned;10/12/2011;31
2524;Returned;11/01/2010;27
2525;Finished;09/08/2012;31
2526;Finished;13/12/2012;21
2527;Finished;06/08/2009;46
2528;Returned;15/06/2011;35
2529;Finished;23/08/2010;18
2530;Finished;10/02/2011;26
2531;Returned;20/12/2010;43
2532;Finished;18/10/2012;19
2533;Finished;17/09/2010;28
2534;Finished;23/11/2010;1
2535;Finished;16/04/2012;23
2536;Finished;20/08/2011;20
2537;Finished;17/12/2011;4
2538;Finished;24/04/2009;11
2539;Finished;02/08/2012;48
2540;Finished;21/05/2012;7
2541;Finished;27/07/2010;47
2542;Finished;04/01/2011;41
2543;Finished;29/04/2012;6
2544;Finished;05/11/2012;22
2545;Finished;14/07/2012;2
2546;Finished;29/10/2010;7
2547;Finished;29/11/2011;25
2548;Finished;31/03/2010;9
2549;Finished;29/12/2012;40
2550;Finished;31/01/2012;35
2551;Returned;01/11/2011;31
2552;Returned;18/10/2012;19
2553;Finished;12/07/2011;5
2554;Finished;04/10/2011;2
2555;Finished;02/11/2011;20
2556;Finished;19/09/2011;10
2557;Finished;20/10/2011;23
2558;Returned;30/09/2012;40
2559;Finished;30/06/2010;37
2560;Finished;17/09/2012;22
2561;Finished;28/05/2009;11
2562;Returned;11/02/2012;3
2563;Finished;12/05/2012;34
2564;Returned;03/02/2010;34
2565;Finished;26/06/2012;8
2566;Finished;30/11/2009;21
2567;Finished;21/01/2011;35
2568;Finished;04/08/2009;44
2569;Finished;22/05/2009;45
2570;Finished;11/06/2011;20
2571;Finished;24/03/2009;23
2572;Finished;24/04/2010;35
2573;Finished;02/03/2012;27
2574;Finished;12/02/2009;13
2575;Returned;28/12/2009;7
2576;Finished;24/01/2011;4
2577;Finished;26/09/2010;20
2578;Finished;30/04/2011;33
2579;Finished;26/01/2010;47
2580;Finished;04/01/2011;33
2581;Finished;20/09/2009;46
2582;Finished;14/05/2011;42
2583;Returned;18/09/2011;48
2584;Finished;13/10/2010;29
2585;Returned;07/05/2009;26
2586;Finished;15/03/2009;24
2587;Finished;29/11/2010;13
2588;Returned;14/01/2010;6
2589;Finished;19/08/2010;36
2590;Finished;04/09/2012;32
2591;Finished;02/04/2009;16
2592;Finished;06/02/2012;30
2593;Finished;15/09/2012;42
2594;Finished;02/10/2011;27
2595;Finished;07/12/2010;3
2596;Returned;03/01/2011;38
2597;Finished;08/01/2009;16
2598;Finished;22/10/2011;4
2599;Finished;24/10/2011;43
2600;Finished;09/05/2009;24
2601;Finished;24/05/2010;30
2602;Finished;11/02/2011;41
2603;Finished;11/08/2011;13
2604;Finished;08/10/2010;8
2605;Returned;17/11/2009;26
2606;Finished;03/06/2011;27
2607;Finished;07/02/2012;41
2608;Finished;06/09/2011;45
2609;Finished;29/01/2011;11
2610;Finished;07/03/2010;46
2611;Returned;27/02/2010;8
2612;Finished;11/10/2009;25
2613;Finished;25/06/2010;28
2614;Finished;17/01/2011;7
2615;Finished;30/03/2012;37
2616;Finished;09/02/2012;33
2617;Returned;21/07/2012;42
2618;Finished;31/07/2012;1
2619;Finished;09/09/2012;1
2620;Finished;11/05/2011;36
2621;Finished;07/07/2009;8
2622;Finished;24/05/2009;31
2623;Finished;22/04/2010;46
2624;Finished;07/03/2010;36
2625;Finished;07/11/2010;35
2626;Finished;29/01/2010;29
2627;Finished;08/01/2010;24
2628;Returned;30/09/2011;49
2629;Finished;17/10/2009;32
2630;Finished;16/08/2011;4
2631;Finished;05/01/2010;31
2632;Finished;28/04/2010;24
2633;Finished;09/11/2010;33
2634;Finished;21/03/2010;16
2635;Finished;11/05/2012;12
2636;Finished;19/03/2009;39
2637;Finished;15/06/2012;1
2638;Finished;19/01/2009;18
2639;Finished;21/07/2012;45
2640;Finished;25/09/2010;37
2641;Finished;25/08/2009;14
2642;Finished;10/07/2012;10
2643;Finished;10/09/2010;29
2644;Finished;27/07/2010;3
2645;Finished;11/02/2011;1
2646;Finished;15/04/2010;12
2647;Finished;30/04/2011;33
2648;Finished;03/05/2012;14
2649;Finished;02/02/2009;31
2650;Returned;22/12/2011;3
2651;Finished;31/08/2009;35
2652;Finished;25/05/2012;6
2653;Returned;05/03/2011;34
2654;Returned;12/04/2010;9
2655;Finished;28/07/2011;4
2656;Finished;28/10/2012;8
2657;Finished;15/10/2012;5
2658;Returned;06/12/2012;28
2659;Finished;06/05/2012;46
2660;Finished;05/06/2009;14
2661;Finished;10/06/2010;14
2662;Finished;29/06/2010;17
2663;Finished;24/05/2009;8
2664;Finished;29/04/2010;45
2665;Finished;06/06/2012;2
2666;Finished;29/04/2012;30
2667;Finished;07/05/2011;7
2668;Finished;30/10/2010;5
2669;Returned;15/10/2012;29
2670;Returned;24/04/2012;47
2671;Finished;30/07/2012;4
2672;Finished;21/03/2009;41
2673;Finished;21/10/2009;49
2674;Returned;06/03/2010;2
2675;Finished;05/08/2012;41
2676;Finished;30/09/2012;50
2677;Finished;08/02/2012;18
2678;Finished;24/09/2010;12
2679;Finished;05/09/2011;1
2680;Finished;04/03/2011;31
