customer_id;age_cust;gender;location;subscription_status;brand_id;purchased_id
1295;27;Male;Texas;No;1394;2395
1296;30;Male;New Mexico;No;1395;2396
1297;48;Male;South Dakota;No;1396;2397
1298;44;Male;New Jersey;No;1397;2398
1299;29;Male;Indiana;No;1398;2399
1300;29;Male;Louisiana;No;1399;2400
1301;67;Male;West Virginia;No;1400;2401
1302;42;Male;Maine;No;1401;2402
1303;23;Male;Idaho;No;1402;2403
1304;34;Male;New York;No;1403;2404
1305;64;Male;Montana;No;1404;2405
1306;31;Male;Mississippi;No;1405;2406
1307;54;Male;Alaska;No;1406;2407
1308;23;Male;Missouri;No;1407;2408
1309;59;Male;Rhode Island;No;1408;2409
1310;32;Male;Hawaii;No;1409;2410
1311;43;Male;South Carolina;No;1410;2411
1312;32;Male;Tennessee;No;1411;2412
1313;66;Male;Missouri;No;1412;2413
1314;70;Male;Missouri;No;1413;2414
1315;42;Male;Missouri;No;1414;2415
1316;56;Male;Mississippi;No;1415;2416
1317;28;Male;Arkansas;No;1416;2417
1318;28;Male;Kentucky;No;1417;2418
1319;52;Male;Connecticut;No;1418;2419
1320;65;Male;Oklahoma;No;1419;2420
1321;56;Male;California;No;1420;2421
1322;59;Male;Missouri;No;1421;2422
1323;23;Male;Washington;No;1422;2423
1324;58;Male;New York;No;1423;2424
1325;39;Male;Indiana;No;1424;2425
1326;28;Male;Oregon;No;1425;2426
1327;40;Male;Texas;No;1426;2427
1328;52;Male;Florida;No;1427;2428
1329;37;Male;Rhode Island;No;1428;2429
1330;70;Male;Texas;No;1429;2430
1331;30;Male;Vermont;No;1430;2431
1332;38;Male;Maryland;No;1431;2432
1333;66;Male;Alaska;No;1432;2433
1334;29;Male;Idaho;No;1433;2434
1335;46;Male;West Virginia;No;1434;2435
1336;56;Male;Nevada;No;1435;2436
1337;23;Male;Oregon;No;1436;2437
1338;37;Male;Tennessee;No;1437;2438
1339;56;Male;Alabama;No;1438;2439
1340;36;Male;Indiana;No;1439;2440
1341;40;Male;Idaho;No;1440;2441
1342;26;Male;Rhode Island;No;1441;2442
1343;57;Male;Arizona;No;1442;2443
1344;68;Male;Florida;No;1443;2444
1345;56;Male;New York;No;1444;2445
1346;40;Male;Nebraska;No;1445;2446
1347;44;Male;Mississippi;No;1446;2447
1348;44;Male;Vermont;No;1447;2448
1349;19;Male;Nebraska;No;1448;2449
1350;21;Male;South Carolina;No;1449;2450
1351;31;Male;Delaware;No;1450;2451
1352;30;Male;Vermont;No;1451;2452
1353;65;Male;Indiana;No;1452;2453
1354;39;Male;Oregon;No;1453;2454
1355;64;Male;Maryland;No;1454;2455
1356;59;Male;Florida;No;1455;2456
1357;49;Male;Indiana;No;1456;2457
1358;24;Male;Texas;No;1457;2458
1359;19;Male;Nebraska;No;1458;2459
1360;27;Male;North Carolina;No;1459;2460
1361;56;Male;Alabama;No;1460;2461
1362;49;Male;Alabama;No;1461;2462
1363;41;Male;Colorado;No;1462;2463
1364;36;Male;Wisconsin;No;1463;2464
1365;68;Male;Delaware;No;1464;2465
1366;28;Male;Indiana;No;1465;2466
1367;45;Male;Iowa;No;1466;2467
1368;60;Male;Iowa;No;1467;2468
1369;21;Male;Wisconsin;No;1468;2469
1370;32;Male;Iowa;No;1469;2470
1371;27;Male;Montana;No;1470;2471
1372;40;Male;Mississippi;No;1471;2472
1373;64;Male;Michigan;No;1472;2473
1374;18;Male;Virginia;No;1473;2474
1375;22;Male;New York;No;1474;2475
1376;42;Male;Maine;No;1475;2476
1377;57;Male;New Jersey;No;1476;2477
1378;33;Male;Maryland;No;1477;2478
1379;37;Male;Kentucky;No;1478;2479
1380;21;Male;Minnesota;No;1479;2480
1381;51;Male;Massachusetts;No;1480;2481
1382;30;Male;Illinois;No;1481;2482
1383;68;Male;Michigan;No;1482;2483
1384;36;Male;Wisconsin;No;1483;2484
1385;46;Male;Alaska;No;1484;2485
1386;41;Male;Mississippi;No;1485;2486
1387;68;Male;Oregon;No;1486;2487
1388;21;Male;Maryland;No;1487;2488
1389;62;Male;Arkansas;No;1488;2489
1390;59;Male;Illinois;No;1489;2490
1391;25;Male;Arkansas;No;1490;2491
1392;53;Male;Mississippi;No;1491;2492
1393;31;Male;Arkansas;No;1492;2493
1394;46;Male;Idaho;No;1493;2494
1395;26;Male;Iowa;No;1494;2495
1396;47;Male;West Virginia;No;1495;2496
1397;37;Male;Wisconsin;No;1496;2497
1398;55;Male;Massachusetts;No;1497;2498
1399;30;Male;Texas;No;1498;2499
1400;19;Male;Nebraska;No;1499;2500
1401;36;Male;Nevada;No;1500;2501
1402;23;Male;Indiana;No;1501;2502
1403;62;Male;North Dakota;No;1502;2503
1404;26;Male;Georgia;No;1503;2504
1405;36;Male;New Mexico;No;1504;2505
1406;33;Male;New Hampshire;No;1505;2506
1407;32;Male;Washington;No;1506;2507
1408;56;Male;Nevada;No;1507;2508
1409;58;Male;Maine;No;1508;2509
1410;34;Male;Idaho;No;1509;2510
1411;61;Male;Tennessee;No;1510;2511
1412;48;Male;Louisiana;No;1511;2512
1413;25;Male;Michigan;No;1512;2513
1414;51;Male;New Hampshire;No;1513;2514
1415;29;Male;Minnesota;No;1514;2515
1416;54;Male;Illinois;No;1515;2516
1417;48;Male;Idaho;No;1516;2517
1418;62;Male;Montana;No;1517;2518
1419;18;Male;Alabama;No;1518;2519
1420;43;Male;Montana;No;1519;2520
1421;22;Male;California;No;1520;2521
1422;68;Male;Pennsylvania;No;1521;2522
1423;44;Male;Texas;No;1522;2523
1424;51;Male;Michigan;No;1523;2524
1425;66;Male;Connecticut;No;1524;2525
1426;59;Male;Wyoming;No;1525;2526
1427;60;Male;Michigan;No;1526;2527
1428;31;Male;South Dakota;No;1527;2528
1429;20;Male;North Dakota;No;1528;2529
1430;24;Male;Maryland;No;1529;2530
1431;48;Male;Michigan;No;1530;2531
1432;39;Male;South Dakota;No;1531;2532
1433;34;Male;Florida;No;1532;2533
1434;70;Male;Minnesota;No;1533;2534
1435;59;Male;New York;No;1534;2535
1436;45;Male;Oregon;No;1535;2536
1437;35;Male;Minnesota;No;1536;2537
1438;69;Male;Montana;No;1537;2538
1439;58;Male;Washington;No;1538;2539
1440;25;Male;New Mexico;No;1539;2540
1441;27;Male;Arizona;No;1540;2541
1442;34;Male;Nebraska;No;1541;2542
1443;53;Male;Idaho;No;1542;2543
1444;58;Male;Idaho;No;1543;2544
1445;32;Male;Vermont;No;1544;2545
1446;64;Male;Arkansas;No;1545;2546
1447;63;Male;Wyoming;No;1546;2547
1448;23;Male;New Mexico;No;1547;2548
1449;64;Male;West Virginia;No;1548;2549
1450;18;Male;New York;No;1549;2550
1451;25;Male;Illinois;No;1550;2551
1452;54;Male;Utah;No;1551;2552
1453;60;Male;Colorado;No;1552;2553
1454;36;Male;Virginia;No;1553;2554
1455;66;Male;Georgia;No;1554;2555
1456;60;Male;Alabama;No;1555;2556
1457;59;Male;Montana;No;1556;2557
1458;58;Male;Pennsylvania;No;1557;2558
1459;35;Male;Missouri;No;1558;2559
1460;20;Male;Maine;No;1559;2560
1461;70;Male;Pennsylvania;No;1560;2561
1462;54;Male;Oregon;No;1561;2562
1463;38;Male;Utah;No;1562;2563
1464;54;Male;Oklahoma;No;1563;2564
1465;33;Male;Montana;No;1564;2565
1466;46;Male;Nebraska;No;1565;2566
1467;58;Male;Alabama;No;1566;2567
1468;30;Male;Ohio;No;1567;2568
1469;42;Male;Arkansas;No;1568;2569
1470;28;Male;Mississippi;No;1569;2570
1471;43;Male;California;No;1570;2571
1472;31;Male;Alaska;No;1571;2572
1473;39;Male;Indiana;No;1572;2573
1474;69;Male;Wisconsin;No;1573;2574
1475;31;Male;New Jersey;No;1574;2575
1476;44;Male;Rhode Island;No;1575;2576
1477;39;Male;Wyoming;No;1576;2577
1478;24;Male;Oregon;No;1577;2578
1479;28;Male;Washington;No;1578;2579
1480;48;Male;Washington;No;1579;2580
1481;39;Male;New Hampshire;No;1580;2581
1482;64;Male;Maryland;No;1581;2582
1483;28;Male;Wisconsin;No;1582;2583
1484;39;Male;Massachusetts;No;1583;2584
1485;49;Male;Nebraska;No;1584;2585
1486;22;Male;Nebraska;No;1585;2586
1487;25;Male;Idaho;No;1586;2587
1488;40;Male;Arizona;No;1587;2588
1489;23;Male;Hawaii;No;1588;2589
1490;24;Male;Missouri;No;1589;2590
1491;66;Male;Louisiana;No;1590;2591
1492;27;Male;Arkansas;No;1591;2592
1493;62;Male;North Carolina;No;1592;2593
1494;70;Male;North Dakota;No;1593;2594
1495;43;Male;Montana;No;1594;2595
1496;45;Male;Rhode Island;No;1595;2596
1497;63;Male;Idaho;No;1596;2597
1498;69;Male;Michigan;No;1597;2598
1499;59;Male;Illinois;No;1598;2599
1500;19;Male;Georgia;No;1599;2600
1501;63;Male;Alabama;No;1600;2601
1502;37;Male;Alaska;No;1601;2602
1503;37;Male;Massachusetts;No;1602;2603
1504;50;Male;Michigan;No;1603;2604
1505;60;Male;Alaska;No;1604;2605
1506;46;Male;North Dakota;No;1605;2606
1507;35;Male;South Carolina;No;1606;2607
1508;66;Male;Pennsylvania;No;1607;2608
1509;35;Male;Colorado;No;1608;2609
1510;20;Male;New Hampshire;No;1609;2610
1511;55;Male;Maryland;No;1610;2611
1512;34;Male;Georgia;No;1611;2612
1513;60;Male;Wisconsin;No;1612;2613
1514;22;Male;Texas;No;1613;2614
1515;26;Male;Utah;No;1614;2615
1516;39;Male;Indiana;No;1615;2616
1517;20;Male;Nevada;No;1616;2617
1518;57;Male;New Hampshire;No;1617;2618
1519;68;Male;New York;No;1618;2619
1520;50;Male;Texas;No;1619;2620
1521;21;Male;Iowa;No;1620;2621
1522;29;Male;Washington;No;1621;2622
1523;38;Male;Tennessee;No;1622;2623
1524;54;Male;Georgia;No;1623;2624
1525;22;Male;Massachusetts;No;1624;2625
1526;29;Male;Oregon;No;1625;2626
1527;41;Male;Oklahoma;No;1626;2627
1528;26;Male;Wisconsin;No;1627;2628
1529;69;Male;Oregon;No;1628;2629
1530;20;Male;Georgia;No;1629;2630
1531;59;Male;New Mexico;No;1630;2631
1532;63;Male;Mississippi;No;1631;2632
1533;68;Male;Wisconsin;No;1632;2633
1534;50;Male;New Hampshire;No;1633;2634
1535;55;Male;Wyoming;No;1634;2635
1536;36;Male;West Virginia;No;1635;2636
1537;18;Male;Michigan;No;1636;2637
1538;68;Male;Alaska;No;1637;2638
1539;56;Male;Illinois;No;1638;2639
1540;32;Male;Hawaii;No;1639;2640
1541;28;Male;Colorado;No;1640;2641
1542;24;Male;Illinois;No;1641;2642
1543;59;Male;Hawaii;No;1642;2643
1544;56;Male;Wisconsin;No;1643;2644
1545;30;Male;Arkansas;No;1644;2645
1546;48;Male;Delaware;No;1645;2646
1547;60;Male;Oregon;No;1646;2647
1548;46;Male;South Carolina;No;1647;2648
1549;69;Male;Maryland;No;1648;2649
1550;19;Male;Kansas;No;1649;2650
1551;66;Male;Arkansas;No;1650;2651
1552;64;Male;Minnesota;No;1651;2652
1553;54;Male;New Mexico;No;1652;2653
1554;27;Male;Delaware;No;1653;2654
1555;64;Male;Utah;No;1654;2655
1556;43;Male;Ohio;No;1655;2656
1557;43;Male;Alabama;No;1656;2657
1558;27;Male;South Dakota;No;1657;2658
1559;35;Male;New Mexico;No;1658;2659
1560;43;Male;Oregon;No;1659;2660
1561;57;Male;Oregon;No;1660;2661
1562;50;Male;Mississippi;No;1661;2662
1563;37;Male;Alabama;No;1662;2663
1564;68;Male;Kansas;No;1663;2664
1565;22;Male;California;No;1664;2665
1566;58;Male;Idaho;No;1665;2666
1567;48;Male;Wyoming;No;1666;2667
1568;30;Male;Minnesota;No;1667;2668
1569;51;Male;Washington;No;1668;2669
1570;20;Male;Hawaii;No;1669;2670
1571;30;Male;Missouri;No;1670;2671
1572;28;Male;Colorado;No;1671;2672
1573;37;Male;Washington;No;1672;2673
1574;36;Male;North Dakota;No;1673;2674
1575;18;Male;Minnesota;No;1674;2675
1576;52;Male;California;No;1675;2676
1577;56;Male;Michigan;No;1676;2677
1578;68;Male;Delaware;No;1677;2678
1579;62;Male;California;No;1678;2679
1580;35;Male;Oklahoma;No;1679;2680
1581;65;Male;North Dakota;No;1680;2681
1582;69;Male;Ohio;No;1681;2682
1583;28;Male;Hawaii;No;1682;2683
1584;37;Male;Maryland;No;1683;2684
1585;41;Male;Hawaii;No;1684;2685
1586;37;Male;Alabama;No;1685;2686
1587;25;Male;Oklahoma;No;1686;2687
1588;41;Male;Alabama;No;1687;2688
1589;48;Male;Vermont;No;1688;2689
1590;42;Male;Ohio;No;1689;2690
1591;54;Male;Wisconsin;No;1690;2691
1592;18;Male;South Dakota;No;1691;2692
1593;56;Male;Iowa;No;1692;2693
1594;61;Male;Maryland;No;1693;2694
1595;40;Male;Colorado;No;1694;2695
1596;34;Male;Wisconsin;No;1695;2696
1597;42;Male;Mississippi;No;1696;2697
1598;43;Male;Mississippi;No;1697;2698
1599;47;Male;California;No;1698;2699
1600;48;Male;Delaware;No;1699;2700
1601;20;Male;Montana;No;1700;2701
1602;65;Male;Indiana;No;1701;2702
1603;54;Male;West Virginia;No;1702;2703
1604;23;Male;Iowa;No;1703;2704
1605;18;Male;Maine;No;1704;2705
1606;70;Male;Connecticut;No;1705;2706
1607;55;Male;Kansas;No;1706;2707
1608;49;Male;Vermont;No;1707;2708
1609;26;Male;Nebraska;No;1708;2709
1610;33;Male;Nevada;No;1709;2710
1611;20;Male;Tennessee;No;1710;2711
1612;41;Male;Arkansas;No;1711;2712
1613;18;Male;Wisconsin;No;1712;2713
1614;26;Male;Illinois;No;1713;2714
1615;30;Male;Kansas;No;1714;2715
1616;64;Male;New York;No;1715;2716
1617;26;Male;Colorado;No;1716;2717
1618;43;Male;Wisconsin;No;1717;2718
1619;63;Male;Michigan;No;1718;2719
1620;57;Male;Hawaii;No;1719;2720
1621;25;Male;Virginia;No;1720;2721
1622;68;Male;Ohio;No;1721;2722
1623;31;Male;Missouri;No;1722;2723
1624;64;Male;Indiana;No;1723;2724
1625;38;Male;Florida;No;1724;2725
1626;34;Male;Minnesota;No;1725;2726
1627;32;Male;Nevada;No;1726;2727
1628;69;Male;Maine;No;1727;2728
1629;45;Male;Massachusetts;No;1728;2729
1630;35;Male;North Dakota;No;1729;2730
1631;63;Male;New Jersey;No;1730;2731
1632;65;Male;Indiana;No;1731;2732
1633;35;Male;Oregon;No;1732;2733
1634;54;Male;North Dakota;No;1733;2734
1635;28;Male;South Carolina;No;1734;2735
1636;68;Male;North Carolina;No;1735;2736
1637;58;Male;North Dakota;No;1736;2737
1638;35;Male;Massachusetts;No;1737;2738
1639;68;Male;Tennessee;No;1738;2739
1640;41;Male;Missouri;No;1739;2740
1641;65;Male;Tennessee;No;1740;2741
1642;50;Male;Colorado;No;1741;2742
1643;18;Male;Mississippi;No;1742;2743
1644;38;Male;Ohio;No;1743;2744
1645;68;Male;North Carolina;No;1744;2745
1646;53;Male;Ohio;No;1745;2746
1647;58;Male;Nebraska;No;1746;2747
1648;34;Male;Hawaii;No;1747;2748
1649;36;Male;Oklahoma;No;1748;2749
1650;58;Male;Wisconsin;No;1749;2750
1651;60;Male;Arkansas;No;1750;2751
1652;59;Male;Texas;No;1751;2752
1653;65;Male;New Mexico;No;1752;2753
1654;31;Male;Colorado;No;1753;2754
1655;43;Male;Indiana;No;1754;2755
1656;37;Male;Arizona;No;1755;2756
1657;21;Male;Indiana;No;1756;2757
1658;69;Male;Indiana;No;1757;2758
1659;32;Male;Alaska;No;1758;2759
1660;53;Male;Utah;No;1759;2760
1661;59;Male;Louisiana;No;1760;2761
1662;64;Male;Iowa;No;1761;2762
1663;63;Male;New Mexico;No;1762;2763
1664;43;Male;Maine;No;1763;2764
1665;19;Male;Minnesota;No;1764;2765
1666;40;Male;New Mexico;No;1765;2766
1667;51;Male;Arkansas;No;1766;2767
1668;51;Male;Oklahoma;No;1767;2768
1669;66;Male;Utah;No;1768;2769
1670;42;Male;Wisconsin;No;1769;2770
1671;22;Male;Utah;No;1770;2771
1672;31;Male;Utah;No;1771;2772
1673;18;Male;South Carolina;No;1772;2773
1674;21;Male;Hawaii;No;1773;2774
1675;35;Male;Alaska;No;1774;2775
1676;35;Male;Colorado;No;1775;2776
1677;27;Male;West Virginia;No;1776;2777
1678;65;Male;Oregon;No;1777;2778
1679;41;Male;Ohio;No;1778;2779
1680;60;Male;Massachusetts;No;1779;2780
1681;61;Male;Louisiana;No;1780;2781
1682;24;Male;Virginia;No;1781;2782
1683;65;Male;New York;No;1782;2783
1684;23;Male;Arkansas;No;1783;2784
1685;30;Male;New Mexico;No;1784;2785
1686;33;Male;Minnesota;No;1785;2786
1687;22;Male;Illinois;No;1786;2787
1688;67;Male;Georgia;No;1787;2788
1689;28;Male;Mississippi;No;1788;2789
1690;32;Male;North Carolina;No;1789;2790
1691;40;Male;Nevada;No;1790;2791
1692;64;Male;Connecticut;No;1791;2792
1693;56;Male;Utah;No;1792;2793
1694;63;Male;Tennessee;No;1793;2794
1695;20;Male;Mississippi;No;1794;2795
1696;54;Male;Nebraska;No;1795;2796
1697;31;Male;West Virginia;No;1796;2797
1698;36;Male;South Carolina;No;1797;2798
1699;25;Male;Iowa;No;1798;2799
1700;20;Male;North Dakota;No;1799;2800
1701;62;Male;West Virginia;No;1800;2801
1702;69;Male;Mississippi;No;1801;2802
1703;54;Male;Alabama;No;1802;2803
1704;39;Male;California;No;1803;2804
1705;56;Male;Idaho;No;1804;2805
1706;39;Male;South Dakota;No;1805;2806
1707;37;Male;North Dakota;No;1806;2807
1708;25;Male;Nevada;No;1807;2808
1709;35;Male;Florida;No;1808;2809
1710;45;Male;Indiana;No;1809;2810
1711;19;Male;Arkansas;No;1810;2811
1712;21;Male;North Carolina;No;1811;2812
1713;65;Male;Illinois;No;1812;2813
1714;49;Male;Missouri;No;1813;2814
1715;30;Male;South Dakota;No;1814;2815
1716;23;Male;Idaho;No;1815;2816
1717;69;Male;Connecticut;No;1816;2817
1718;29;Male;Hawaii;No;1817;2818
1719;54;Male;Maryland;No;1818;2819
1720;45;Male;Maryland;No;1819;2820
1721;25;Male;Massachusetts;No;1820;2821
1722;34;Male;Delaware;No;1821;2822
1723;46;Male;Massachusetts;No;1822;2823
1724;70;Male;New York;No;1823;2824
1725;42;Male;Delaware;No;1824;2825
1726;45;Male;Massachusetts;No;1825;2826
1727;57;Male;Indiana;No;1826;2827
1728;49;Male;Virginia;No;1827;2828
1729;23;Male;Wyoming;No;1828;2829
1730;47;Male;Illinois;No;1829;2830
1731;23;Male;Alabama;No;1830;2831
1732;21;Male;Idaho;No;1831;2832
1733;45;Male;Rhode Island;No;1832;2833
1734;67;Male;New York;No;1833;2834
1735;31;Male;Missouri;No;1834;2835
1736;58;Male;Texas;No;1835;2836
1737;57;Male;Tennessee;No;1836;2837
1738;42;Male;Ohio;No;1837;2838
1739;60;Male;Tennessee;No;1838;2839
1740;21;Male;Minnesota;No;1839;2840
1741;69;Male;Wisconsin;No;1840;2841
1742;41;Male;Delaware;No;1841;2842
1743;51;Male;Kansas;No;1842;2843
1744;23;Male;Missouri;No;1843;2844
1745;57;Male;Michigan;No;1844;2845
1746;40;Male;West Virginia;No;1845;2846
1747;65;Male;Alabama;No;1846;2847
1748;61;Male;New Hampshire;No;1847;2848
1749;34;Male;Montana;No;1848;2849
1750;43;Male;Wyoming;No;1849;2850
1751;31;Male;Missouri;No;1850;2851
1752;57;Male;Ohio;No;1851;2852
1753;34;Male;South Dakota;No;1852;2853
1754;25;Male;Colorado;No;1853;2854
1755;66;Male;Massachusetts;No;1854;2855
1756;56;Male;Delaware;No;1855;2856
1757;49;Male;New Hampshire;No;1856;2857
1758;19;Male;Michigan;No;1857;2858
1759;27;Male;Pennsylvania;No;1858;2859
1760;68;Male;Louisiana;No;1859;2860
1761;20;Male;Minnesota;No;1860;2861
1762;21;Male;Hawaii;No;1861;2862
1763;36;Male;Idaho;No;1862;2863
1764;37;Male;Vermont;No;1863;2864
1765;61;Male;Delaware;No;1864;2865
1766;68;Male;New Mexico;No;1865;2866
1767;60;Male;Alaska;No;1866;2867
1768;69;Male;Minnesota;No;1867;2868
1769;25;Male;Nebraska;No;1868;2869
1770;32;Male;Alaska;No;1869;2870
1771;53;Male;Michigan;No;1870;2871
1772;46;Male;Indiana;No;1871;2872
1773;58;Male;Hawaii;No;1872;2873
1774;21;Male;West Virginia;No;1873;2874
1775;46;Male;New York;No;1874;2875
1776;18;Male;Iowa;No;1875;2876
1777;56;Male;Arizona;No;1876;2877
1778;18;Male;Minnesota;No;1877;2878
1779;49;Male;Texas;No;1878;2879
1780;29;Male;Virginia;No;1879;2880
1781;67;Male;North Dakota;No;1880;2881
1782;31;Male;Iowa;No;1881;2882
1783;52;Male;Utah;No;1882;2883
1784;42;Male;Ohio;No;1883;2884
1785;32;Male;Louisiana;No;1884;2885
1786;47;Male;Iowa;No;1885;2886
1787;45;Male;Maryland;No;1886;2887
1788;20;Male;Montana;No;1887;2888
1789;66;Male;Illinois;No;1888;2889
1790;52;Male;Arizona;No;1889;2890
1791;50;Male;North Carolina;No;1890;2891
1792;62;Male;Montana;No;1891;2892
1793;38;Male;Iowa;No;1892;2893
1794;65;Male;Iowa;No;1893;2894
1795;60;Male;Ohio;No;1894;2895
1796;68;Male;Wisconsin;No;1895;2896
1797;62;Male;South Carolina;No;1896;2897
1798;62;Male;Oregon;No;1897;2898
1799;40;Male;North Dakota;No;1898;2899
1800;32;Male;California;No;1899;2900
1801;22;Male;Mississippi;No;1900;2901
1802;33;Male;New Jersey;No;1901;2902
1803;57;Male;Rhode Island;No;1902;2903
1804;60;Male;New Hampshire;No;1903;2904
1805;30;Male;Louisiana;No;1904;2905
1806;41;Male;Arizona;No;1905;2906
1807;58;Male;Rhode Island;No;1906;2907
1808;34;Male;Vermont;No;1907;2908
1809;67;Male;Tennessee;No;1908;2909
1810;58;Male;Alaska;No;1909;2910
1811;41;Male;Maryland;No;1910;2911
1812;42;Male;Wisconsin;No;1911;2912
1813;50;Male;Nevada;No;1912;2913
1814;40;Male;Illinois;No;1913;2914
1815;32;Male;Montana;No;1914;2915
1816;51;Male;New Mexico;No;1915;2916
1817;26;Male;Virginia;No;1916;2917
1818;32;Male;Delaware;No;1917;2918
1819;58;Male;North Carolina;No;1918;2919
1820;51;Male;Nevada;No;1919;2920
1821;19;Male;Washington;No;1920;2921
1822;57;Male;Maine;No;1921;2922
1823;66;Male;Connecticut;No;1922;2923
1824;62;Male;Louisiana;No;1923;2924
1825;58;Male;Illinois;No;1924;2925
1826;23;Male;South Dakota;No;1925;2926
1827;45;Male;Indiana;No;1926;2927
1828;20;Male;Vermont;No;1927;2928
1829;33;Male;New Hampshire;No;1928;2929
1830;30;Male;Oregon;No;1929;2930
1831;50;Male;Kansas;No;1930;2931
1832;62;Male;Maine;No;1931;2932
1833;69;Male;Louisiana;No;1932;2933
1834;34;Male;Louisiana;No;1933;2934
1835;49;Male;Indiana;No;1934;2935
1836;65;Male;Kentucky;No;1935;2936
1837;66;Male;South Carolina;No;1936;2937
1838;41;Male;Montana;No;1937;2938
1839;37;Male;Vermont;No;1938;2939
1840;32;Male;Mississippi;No;1939;2940
1841;42;Male;Wyoming;No;1940;2941
1842;31;Male;Vermont;No;1941;2942
1843;61;Male;Alabama;No;1942;2943
1844;36;Male;Kentucky;No;1943;2944
1845;60;Male;South Dakota;No;1944;2945
1846;51;Male;Delaware;No;1945;2946
1847;68;Male;Wisconsin;No;1946;2947
1848;46;Male;Arizona;No;1947;2948
1849;19;Male;Maine;No;1948;2949
1850;30;Male;New Mexico;No;1949;2950
1851;51;Male;Wyoming;No;1950;2951
1852;28;Male;Delaware;No;1951;2952
1853;41;Male;Pennsylvania;No;1952;2953
1854;29;Male;North Dakota;No;1953;2954
1855;25;Male;Kentucky;No;1954;2955
1856;60;Male;Rhode Island;No;1955;2956
1857;63;Male;Arizona;No;1956;2957
1858;51;Male;Colorado;No;1957;2958
1859;22;Male;Maine;No;1958;2959
1860;54;Male;New Jersey;No;1959;2960
1861;18;Male;Kansas;No;1960;2961
1862;29;Male;South Dakota;No;1961;2962
1863;59;Male;New Hampshire;No;1962;2963
1864;25;Male;Connecticut;No;1963;2964
1865;19;Male;Wyoming;No;1964;2965
1866;56;Male;Missouri;No;1965;2966
1867;31;Male;Alaska;No;1966;2967
1868;45;Male;Delaware;No;1967;2968
1869;23;Male;Indiana;No;1968;2969
1870;18;Male;West Virginia;No;1969;2970
1871;43;Male;Wyoming;No;1970;2971
1872;56;Male;Illinois;No;1971;2972
1873;43;Male;Alaska;No;1972;2973
1874;64;Male;Wisconsin;No;1973;2974
1875;67;Male;Indiana;No;1974;2975
1876;63;Male;Tennessee;No;1975;2976
1877;54;Male;Illinois;No;1976;2977
1878;69;Male;Pennsylvania;No;1977;2978
1879;34;Male;Oklahoma;No;1978;2979
1880;56;Male;Tennessee;No;1979;2980
1881;34;Male;New Jersey;No;1980;2981
1882;58;Male;New Jersey;No;1981;2982
1883;44;Male;Tennessee;No;1982;2983
1884;25;Male;Georgia;No;1983;2984
1885;27;Male;Arizona;No;1984;2985
1886;26;Male;Nevada;No;1985;2986
1887;18;Male;Arkansas;No;1986;2987
1888;64;Male;North Dakota;No;1987;2988
1889;62;Male;South Dakota;No;1988;2989
1890;59;Male;North Carolina;No;1989;2990
1891;36;Male;Hawaii;No;1990;2991
1892;69;Male;New Hampshire;No;1991;2992
1893;39;Male;California;No;1992;2993
1894;28;Male;Delaware;No;1993;2994
1895;42;Male;Arizona;No;1994;2995
1896;31;Male;Washington;No;1995;2996
1897;57;Male;Nevada;No;1996;2997
1898;53;Male;Alaska;No;1997;2998
1899;59;Male;Texas;No;1998;2999
1900;32;Male;New York;No;1999;3000
1901;65;Male;Iowa;No;2000;3001
1902;56;Male;Arizona;No;2001;3002
1903;31;Male;New Mexico;No;2002;3003
1904;59;Male;North Carolina;No;2003;3004
1905;22;Male;Nevada;No;2004;3005
1906;47;Male;Idaho;No;2005;3006
1907;23;Male;Vermont;No;2006;3007
1908;69;Male;New Mexico;No;2007;3008
1909;18;Male;Georgia;No;2008;3009
1910;50;Male;Kentucky;No;2009;3010
1911;29;Male;New York;No;2010;3011
1912;65;Male;Arizona;No;2011;3012
1913;29;Male;Colorado;No;2012;3013
1914;49;Male;Kentucky;No;2013;3014
1915;28;Male;Alaska;No;2014;3015
1916;51;Male;Alabama;No;2015;3016
1917;26;Male;Connecticut;No;2016;3017
1918;38;Male;Hawaii;No;2017;3018
1919;35;Male;Idaho;No;2018;3019
1920;34;Male;Virginia;No;2019;3020
1921;51;Male;Connecticut;No;2020;3021
1922;47;Male;Michigan;No;2021;3022
1923;18;Male;Kentucky;No;2022;3023
1924;64;Male;Nebraska;No;2023;3024
1925;30;Male;Michigan;No;2024;3025
1926;59;Male;Utah;No;2025;3026
1927;66;Male;New Mexico;No;2026;3027
1928;40;Male;Florida;No;2027;3028
1929;25;Male;Mississippi;No;2028;3029
1930;59;Male;Hawaii;No;2029;3030
1931;66;Male;North Carolina;No;2030;3031
1932;54;Male;Illinois;No;2031;3032
1933;42;Male;Maryland;No;2032;3033
1934;48;Male;Montana;No;2033;3034
1935;34;Male;Michigan;No;2034;3035
1936;19;Male;North Carolina;No;2035;3036
1937;70;Male;Minnesota;No;2036;3037
1938;43;Male;Delaware;No;2037;3038
1939;46;Male;Kentucky;No;2038;3039
1940;66;Male;Ohio;No;2039;3040
1941;50;Male;Alaska;No;2040;3041
1942;55;Male;Vermont;No;2041;3042
1943;63;Male;Alabama;No;2042;3043
1944;32;Male;Wisconsin;No;2043;3044
1945;30;Male;Arkansas;No;2044;3045
1946;35;Male;Georgia;No;2045;3046
1947;59;Male;Louisiana;No;2046;3047
