brand_id;item_purchased;category;clothing_size;color;season;customer_id;purchased_id
1990;Sunglasses;Accessories;Medium;Lavender;Spring;1891;2991
1991;Jewelry;Accessories;Medium;Gray;Summer;1892;2992
1992;Jacket;Outerwear;Medium;Blue;Fall;1893;2993
1993;Dress;Clothing;Large;Red;Summer;1894;2994
1994;Hoodie;Clothing;Medium;Purple;Fall;1895;2995
1995;Jeans;Clothing;Large;Indigo;Fall;1896;2996
1996;Sandals;Footwear;Medium;Gold;Fall;1897;2997
1997;Sunglasses;Accessories;Large;Teal;Winter;1898;2998
1998;Pants;Clothing;Large;Magenta;Fall;1899;2999
1999;Shorts;Clothing;Large;Maroon;Winter;1900;3000
2000;Jewelry;Accessories;Small;Blue;Summer;1901;3001
2001;Socks;Clothing;Small;Beige;Winter;1902;3002
2002;Sandals;Footwear;Small;Olive;Spring;1903;3003
2003;Pants;Clothing;Medium;Gold;Summer;1904;3004
2004;T Shirt;Clothing;Small;Silver;Spring;1905;3005
2005;Boots;Footwear;Medium;Teal;Summer;1906;3006
2006;Backpack;Accessories;Medium;Green;Spring;1907;3007
2007;Skirt;Clothing;Large;Orange;Fall;1908;3008
2008;Scarf;Accessories;ExtraLargearge;Charcoal;Winter;1909;3009
2009;Sweater;Clothing;Small;Black;Spring;1910;3010
2010;Sandals;Footwear;Small;Yellow;Fall;1911;3011
2011;Jewelry;Accessories;Medium;Gray;Spring;1912;3012
2012;Sweater;Clothing;Small;Charcoal;Winter;1913;3013
2013;Skirt;Clothing;Medium;Peach;Winter;1914;3014
2014;Shorts;Clothing;Large;Green;Fall;1915;3015
2015;Backpack;Accessories;Medium;Magenta;Fall;1916;3016
2016;Hoodie;Clothing;Small;Beige;Winter;1917;3017
2017;Skirt;Clothing;Large;Black;Winter;1918;3018
2018;Skirt;Clothing;Small;Purple;Summer;1919;3019
2019;Backpack;Accessories;Medium;Olive;Summer;1920;3020
2020;Blouse;Clothing;Medium;Purple;Spring;1921;3021
2021;Shirt;Clothing;Medium;Green;Fall;1922;3022
2022;Gloves;Accessories;Small;Peach;Summer;1923;3023
2023;Sandals;Footwear;ExtraLargearge;Blue;Summer;1924;3024
2024;Jacket;Outerwear;Medium;Gray;Fall;1925;3025
2025;Sneakers;Footwear;Large;Black;Winter;1926;3026
2026;Backpack;Accessories;Medium;Silver;Spring;1927;3027
2027;Pants;Clothing;Medium;Pink;Summer;1928;3028
2028;Sunglasses;Accessories;Small;Lavender;Summer;1929;3029
2029;Jeans;Clothing;Large;Brown;Fall;1930;3030
2030;Pants;Clothing;Large;Turquoise;Spring;1931;3031
2031;Jewelry;Accessories;Small;Olive;Spring;1932;3032
2032;Hoodie;Clothing;Medium;White;Spring;1933;3033
2033;Sandals;Footwear;Large;Violet;Summer;1934;3034
2034;Jacket;Outerwear;Large;Gold;Winter;1935;3035
2035;Blouse;Clothing;ExtraLargearge;Violet;Spring;1936;3036
2036;Jewelry;Accessories;Small;Teal;Summer;1937;3037
2037;Socks;Clothing;Medium;Olive;Summer;1938;3038
2038;Jeans;Clothing;Large;Blue;Spring;1939;3039
2039;Gloves;Accessories;Large;Magenta;Winter;1940;3040
2040;Hat;Accessories;Large;Gray;Fall;1941;3041
2041;Shoes;Footwear;ExtraLargearge;Peach;Winter;1942;3042
2042;Pants;Clothing;Medium;Cyan;Fall;1943;3043
2043;Socks;Clothing;Large;Violet;Summer;1944;3044
2044;Hoodie;Clothing;Medium;Gold;Winter;1945;3045
2045;Hoodie;Clothing;Medium;Gold;Winter;1946;3046
2046;Pants;Clothing;Medium;White;Summer;1947;3047
2047;Shirt;Clothing;Medium;Gray;Summer;1948;3048
2048;T Shirt;Clothing;Large;Brown;Winter;1949;3049
2049;Dress;Clothing;Large;Gray;Winter;1950;3050
2050;Backpack;Accessories;Large;Blue;Summer;1951;3051
2051;Gloves;Accessories;Large;Gold;Summer;1952;3052
2052;Shoes;Footwear;Large;Yellow;Summer;1953;3053
2053;Skirt;Clothing;ExtraLargearge;Green;Spring;1954;3054
2054;Gloves;Accessories;Medium;Pink;Winter;1955;3055
2055;Hoodie;Clothing;Medium;Pink;Winter;1956;3056
2056;Socks;Clothing;Medium;Pink;Winter;1957;3057
2057;Gloves;Accessories;Medium;Cyan;Spring;1958;3058
2058;Shorts;Clothing;Medium;Gray;Winter;1959;3059
2059;Shoes;Footwear;Medium;White;Fall;1960;3060
2060;Jeans;Clothing;Large;Red;Summer;1961;3061
2061;Boots;Footwear;Large;Black;Summer;1962;3062
2062;Hat;Accessories;Medium;Silver;Fall;1963;3063
2063;Shorts;Clothing;Large;Pink;Spring;1964;3064
2064;Pants;Clothing;Small;Cyan;Summer;1965;3065
2065;Sweater;Clothing;Medium;White;Fall;1966;3066
2066;Jacket;Outerwear;ExtraLargearge;Purple;Winter;1967;3067
2067;Dress;Clothing;Large;Yellow;Fall;1968;3068
2068;Shirt;Clothing;Small;Blue;Spring;1969;3069
2069;Dress;Clothing;Small;Cyan;Winter;1970;3070
2070;Belt;Accessories;Medium;Indigo;Spring;1971;3071
2071;Hat;Accessories;ExtraLargearge;Indigo;Spring;1972;3072
2072;Backpack;Accessories;Medium;Silver;Summer;1973;3073
2073;Skirt;Clothing;ExtraLargearge;Red;Fall;1974;3074
2074;Gloves;Accessories;Medium;Peach;Winter;1975;3075
2075;Jacket;Outerwear;Large;Turquoise;Fall;1976;3076
2076;Handbag;Accessories;Medium;Pink;Spring;1977;3077
2077;Sandals;Footwear;Medium;Teal;Summer;1978;3078
2078;Sunglasses;Accessories;Large;Magenta;Spring;1979;3079
2079;Jeans;Clothing;Large;Blue;Spring;1980;3080
2080;Sandals;Footwear;Medium;Green;Winter;1981;3081
2081;Shoes;Footwear;Large;Violet;Summer;1982;3082
2082;Sunglasses;Accessories;Medium;Turquoise;Summer;1983;3083
2083;Scarf;Accessories;Medium;Pink;Summer;1984;3084
2084;Skirt;Clothing;Medium;Black;Summer;1985;3085
2085;Gloves;Accessories;Medium;Gold;Spring;1986;3086
2086;Coat;Outerwear;Large;Green;Summer;1987;3087
2087;Belt;Accessories;ExtraLargearge;White;Summer;1988;3088
2088;Pants;Clothing;Medium;Gold;Winter;1989;3089
2089;Jewelry;Accessories;Small;Charcoal;Spring;1990;3090
2090;Backpack;Accessories;Large;White;Spring;1991;3091
2091;Sneakers;Footwear;Medium;Brown;Summer;1992;3092
2092;Hoodie;Clothing;Large;Gold;Winter;1993;3093
2093;Blouse;Clothing;Small;Purple;Spring;1994;3094
2094;Sunglasses;Accessories;Medium;Brown;Fall;1995;3095
2095;Boots;Footwear;Small;Teal;Spring;1996;3096
2096;Sneakers;Footwear;Large;Indigo;Summer;1997;3097
2097;Backpack;Accessories;Medium;Purple;Fall;1998;3098
2098;Pants;Clothing;Medium;Orange;Fall;1999;3099
2099;Socks;Clothing;Large;Indigo;Winter;2000;3100
2100;Belt;Accessories;Medium;Lavender;Winter;2001;3101
2101;Sunglasses;Accessories;Small;Purple;Winter;2002;3102
2102;Shirt;Clothing;Medium;Red;Summer;2003;3103
2103;Sneakers;Footwear;Small;Blue;Spring;2004;3104
2104;Shoes;Footwear;Large;Blue;Fall;2005;3105
2105;Sandals;Footwear;Medium;Cyan;Winter;2006;3106
2106;Scarf;Accessories;Small;Pink;Fall;2007;3107
2107;Shirt;Clothing;Medium;Silver;Summer;2008;3108
2108;Skirt;Clothing;Medium;Gray;Spring;2009;3109
2109;Boots;Footwear;Medium;Indigo;Summer;2010;3110
2110;Sweater;Clothing;Medium;Maroon;Summer;2011;3111
2111;Sandals;Footwear;Medium;Beige;Spring;2012;3112
2112;Jeans;Clothing;Large;Green;Fall;2013;3113
2113;Backpack;Accessories;Medium;Peach;Winter;2014;3114
2114;Skirt;Clothing;Large;Black;Summer;2015;3115
2115;Belt;Accessories;Small;Pink;Summer;2016;3116
2116;Shoes;Footwear;Small;Violet;Winter;2017;3117
2117;Socks;Clothing;Small;Green;Winter;2018;3118
2118;Backpack;Accessories;Small;Gold;Fall;2019;3119
2119;Shirt;Clothing;Small;Red;Winter;2020;3120
2120;Sweater;Clothing;Medium;Beige;Winter;2021;3121
2121;Handbag;Accessories;Medium;Green;Winter;2022;3122
2122;Jewelry;Accessories;Small;Black;Winter;2023;3123
2123;Socks;Clothing;Small;Teal;Winter;2024;3124
2124;Socks;Clothing;Large;Silver;Fall;2025;3125
2125;Shirt;Clothing;Medium;Turquoise;Summer;2026;3126
2126;Scarf;Accessories;Medium;Orange;Winter;2027;3127
2127;Shoes;Footwear;Small;Gold;Fall;2028;3128
2128;Shoes;Footwear;ExtraLargearge;Purple;Fall;2029;3129
2129;Scarf;Accessories;Medium;Pink;Spring;2030;3130
2130;Sunglasses;Accessories;Small;Green;Summer;2031;3131
2131;Socks;Clothing;Large;Charcoal;Spring;2032;3132
2132;Blouse;Clothing;Medium;Maroon;Winter;2033;3133
2133;Jeans;Clothing;Large;Olive;Summer;2034;3134
2134;Shorts;Clothing;Medium;Peach;Spring;2035;3135
2135;T Shirt;Clothing;Small;Yellow;Summer;2036;3136
2136;Blouse;Clothing;Small;Lavender;Winter;2037;3137
2137;Belt;Accessories;Small;Green;Summer;2038;3138
2138;Blouse;Clothing;Large;Orange;Spring;2039;3139
2139;T Shirt;Clothing;Medium;Olive;Spring;2040;3140
2140;Jewelry;Accessories;ExtraLargearge;Gray;Spring;2041;3141
2141;Jacket;Outerwear;Small;Lavender;Winter;2042;3142
2142;Shoes;Footwear;Medium;Red;Spring;2043;3143
2143;Gloves;Accessories;Medium;Charcoal;Summer;2044;3144
2144;Jeans;Clothing;Large;Orange;Spring;2045;3145
2145;Jewelry;Accessories;Medium;Red;Fall;2046;3146
2146;Pants;Clothing;Medium;Maroon;Winter;2047;3147
2147;Jewelry;Accessories;Medium;Silver;Summer;2048;3148
2148;Sneakers;Footwear;ExtraLargearge;Pink;Winter;2049;3149
2149;Boots;Footwear;Large;Blue;Fall;2050;3150
2150;Hat;Accessories;Medium;Teal;Summer;2051;3151
2151;T Shirt;Clothing;Large;Black;Spring;2052;3152
2152;Backpack;Accessories;Medium;Gray;Winter;2053;3153
2153;Sunglasses;Accessories;Small;Purple;Spring;2054;3154
2154;Sweater;Clothing;ExtraLargearge;Gold;Spring;2055;3155
2155;Handbag;Accessories;Medium;Silver;Fall;2056;3156
2156;Backpack;Accessories;Large;Blue;Spring;2057;3157
2157;Socks;Clothing;Large;Yellow;Spring;2058;3158
2158;Shirt;Clothing;Medium;Brown;Winter;2059;3159
2159;Shorts;Clothing;ExtraLargearge;Beige;Spring;2060;3160
2160;Belt;Accessories;Medium;Blue;Fall;2061;3161
2161;Sweater;Clothing;Small;Magenta;Summer;2062;3162
2162;Coat;Outerwear;Large;Silver;Fall;2063;3163
2163;Shorts;Clothing;Medium;Cyan;Fall;2064;3164
2164;Shoes;Footwear;Medium;Green;Summer;2065;3165
2165;Sneakers;Footwear;Medium;Blue;Spring;2066;3166
2166;Sneakers;Footwear;Medium;Olive;Fall;2067;3167
2167;Pants;Clothing;ExtraLargearge;Beige;Fall;2068;3168
2168;Jewelry;Accessories;ExtraLargearge;Black;Summer;2069;3169
2169;T Shirt;Clothing;Medium;Indigo;Fall;2070;3170
2170;Jewelry;Accessories;ExtraLargearge;Red;Spring;2071;3171
2171;Jacket;Outerwear;Small;Yellow;Fall;2072;3172
2172;Backpack;Accessories;Medium;Beige;Winter;2073;3173
2173;Belt;Accessories;Small;Green;Winter;2074;3174
2174;Scarf;Accessories;Medium;White;Summer;2075;3175
2175;Sweater;Clothing;Small;Turquoise;Fall;2076;3176
2176;Gloves;Accessories;Small;Indigo;Fall;2077;3177
2177;Scarf;Accessories;Large;Orange;Fall;2078;3178
2178;Dress;Clothing;Medium;Blue;Spring;2079;3179
2179;Jeans;Clothing;Large;Violet;Summer;2080;3180
2180;Sunglasses;Accessories;Small;Gray;Fall;2081;3181
2181;Coat;Outerwear;Small;Cyan;Spring;2082;3182
2182;Jeans;Clothing;Medium;Yellow;Summer;2083;3183
2183;Scarf;Accessories;Large;Orange;Fall;2084;3184
2184;Blouse;Clothing;Small;Brown;Summer;2085;3185
2185;Jeans;Clothing;Medium;Teal;Fall;2086;3186
2186;Dress;Clothing;Large;Beige;Summer;2087;3187
2187;Hat;Accessories;Medium;Blue;Summer;2088;3188
2188;Sandals;Footwear;Large;Orange;Spring;2089;3189
2189;Jacket;Outerwear;Large;Gold;Spring;2090;3190
2190;Socks;Clothing;Small;Teal;Winter;2091;3191
2191;Jeans;Clothing;ExtraLargearge;Beige;Fall;2092;3192
2192;Sandals;Footwear;Medium;Silver;Fall;2093;3193
2193;Dress;Clothing;Medium;Maroon;Spring;2094;3194
2194;Socks;Clothing;Medium;Indigo;Spring;2095;3195
2195;Hoodie;Clothing;Medium;Gray;Fall;2096;3196
2196;Dress;Clothing;Large;Blue;Summer;2097;3197
2197;Sneakers;Footwear;Small;Cyan;Winter;2098;3198
2198;T Shirt;Clothing;Medium;White;Summer;2099;3199
2199;T Shirt;Clothing;Large;Green;Summer;2100;3200
2200;Sweater;Clothing;Medium;Silver;Spring;2101;3201
2201;Shirt;Clothing;Medium;Blue;Winter;2102;3202
2202;Hat;Accessories;Medium;Brown;Spring;2103;3203
2203;Pants;Clothing;Small;Red;Summer;2104;3204
2204;Shoes;Footwear;Medium;Gold;Spring;2105;3205
2205;Gloves;Accessories;Medium;Silver;Spring;2106;3206
2206;Jewelry;Accessories;Medium;Gray;Fall;2107;3207
2207;Pants;Clothing;Medium;Black;Winter;2108;3208
2208;Hoodie;Clothing;ExtraLargearge;Beige;Winter;2109;3209
2209;Jewelry;Accessories;Large;Peach;Fall;2110;3210
2210;Socks;Clothing;Large;Cyan;Spring;2111;3211
2211;Sunglasses;Accessories;ExtraLargearge;Pink;Spring;2112;3212
2212;Belt;Accessories;Medium;Lavender;Fall;2113;3213
2213;Dress;Clothing;Medium;Brown;Spring;2114;3214
2214;Shirt;Clothing;Medium;Magenta;Winter;2115;3215
2215;Scarf;Accessories;Medium;Violet;Winter;2116;3216
2216;Jacket;Outerwear;Medium;Teal;Summer;2117;3217
2217;Dress;Clothing;Large;Brown;Summer;2118;3218
2218;Socks;Clothing;Medium;Olive;Fall;2119;3219
2219;Jewelry;Accessories;Medium;Indigo;Spring;2120;3220
2220;Scarf;Accessories;Small;Red;Fall;2121;3221
2221;Backpack;Accessories;Medium;Olive;Winter;2122;3222
2222;Jacket;Outerwear;Large;Teal;Fall;2123;3223
2223;Coat;Outerwear;Large;Cyan;Spring;2124;3224
2224;Skirt;Clothing;Medium;Teal;Fall;2125;3225
2225;Coat;Outerwear;Medium;Beige;Fall;2126;3226
2226;Shoes;Footwear;ExtraLargearge;Magenta;Winter;2127;3227
2227;Boots;Footwear;Medium;Indigo;Spring;2128;3228
2228;Coat;Outerwear;Large;Cyan;Fall;2129;3229
2229;Skirt;Clothing;Large;Orange;Fall;2130;3230
2230;Backpack;Accessories;Large;Violet;Summer;2131;3231
2231;Shorts;Clothing;Medium;Red;Fall;2132;3232
2232;Skirt;Clothing;Medium;Magenta;Fall;2133;3233
2233;Hat;Accessories;Medium;Olive;Summer;2134;3234
2234;Sandals;Footwear;ExtraLargearge;Maroon;Winter;2135;3235
2235;Sunglasses;Accessories;Small;Yellow;Winter;2136;3236
2236;Sunglasses;Accessories;Medium;Red;Summer;2137;3237
2237;Socks;Clothing;ExtraLargearge;Purple;Winter;2138;3238
2238;Sweater;Clothing;Medium;Teal;Fall;2139;3239
2239;Boots;Footwear;Medium;Red;Winter;2140;3240
2240;Handbag;Accessories;Medium;Brown;Fall;2141;3241
2241;Dress;Clothing;Medium;Peach;Winter;2142;3242
2242;Hat;Accessories;Medium;Maroon;Winter;2143;3243
2243;Sandals;Footwear;Large;Red;Fall;2144;3244
2244;Shoes;Footwear;Large;Orange;Winter;2145;3245
2245;Skirt;Clothing;Small;White;Winter;2146;3246
2246;Sunglasses;Accessories;ExtraLargearge;White;Summer;2147;3247
2247;Skirt;Clothing;Small;Charcoal;Fall;2148;3248
2248;T Shirt;Clothing;ExtraLargearge;Turquoise;Winter;2149;3249
2249;Sandals;Footwear;Large;Orange;Winter;2150;3250
2250;Shirt;Clothing;Medium;Orange;Spring;2151;3251
2251;Jeans;Clothing;Large;Brown;Fall;2152;3252
2252;Shorts;Clothing;Large;Magenta;Summer;2153;3253
2253;Shirt;Clothing;Medium;Violet;Fall;2154;3254
2254;Scarf;Accessories;Medium;Violet;Spring;2155;3255
2255;Handbag;Accessories;Large;Yellow;Fall;2156;3256
2256;Skirt;Clothing;Medium;Maroon;Winter;2157;3257
2257;Handbag;Accessories;Large;Turquoise;Winter;2158;3258
2258;Gloves;Accessories;ExtraLargearge;Olive;Spring;2159;3259
2259;Shirt;Clothing;Medium;Peach;Fall;2160;3260
2260;Blouse;Clothing;Large;Charcoal;Winter;2161;3261
2261;Dress;Clothing;Small;Peach;Summer;2162;3262
2262;Shorts;Clothing;Small;Black;Summer;2163;3263
2263;Shoes;Footwear;Large;Gray;Spring;2164;3264
2264;Sandals;Footwear;Small;Olive;Winter;2165;3265
2265;Pants;Clothing;Medium;Turquoise;Summer;2166;3266
2266;Jacket;Outerwear;Small;Purple;Spring;2167;3267
2267;Skirt;Clothing;Large;Green;Winter;2168;3268
2268;Handbag;Accessories;Medium;Beige;Spring;2169;3269
2269;Coat;Outerwear;Medium;Brown;Fall;2170;3270
2270;Sweater;Clothing;Medium;Turquoise;Fall;2171;3271
2271;Shorts;Clothing;Medium;Yellow;Summer;2172;3272
2272;Skirt;Clothing;Small;Lavender;Fall;2173;3273
2273;Gloves;Accessories;Small;Cyan;Summer;2174;3274
2274;Backpack;Accessories;Small;Olive;Spring;2175;3275
2275;Dress;Clothing;Medium;Silver;Spring;2176;3276
2276;Belt;Accessories;Small;Red;Winter;2177;3277
2277;Gloves;Accessories;ExtraLargearge;Green;Winter;2178;3278
2278;Jewelry;Accessories;Medium;Gold;Summer;2179;3279
2279;Socks;Clothing;Large;Lavender;Fall;2180;3280
2280;Coat;Outerwear;Medium;Yellow;Summer;2181;3281
2281;Handbag;Accessories;Medium;Black;Fall;2182;3282
2282;Blouse;Clothing;Medium;Maroon;Winter;2183;3283
2283;Shorts;Clothing;Medium;Maroon;Spring;2184;3284
2284;Shoes;Footwear;Small;Gold;Spring;2185;3285
2285;Shorts;Clothing;Medium;Violet;Winter;2186;3286
2286;Sandals;Footwear;ExtraLargearge;Teal;Winter;2187;3287
2287;Blouse;Clothing;Medium;Violet;Spring;2188;3288
2288;Coat;Outerwear;Medium;Brown;Winter;2189;3289
2289;Blouse;Clothing;ExtraLargearge;Brown;Fall;2190;3290
2290;Belt;Accessories;Small;Maroon;Spring;2191;3291
2291;Blouse;Clothing;Small;Maroon;Summer;2192;3292
2292;Scarf;Accessories;Large;Yellow;Winter;2193;3293
2293;Shirt;Clothing;Large;Turquoise;Spring;2194;3294
2294;Socks;Clothing;Medium;Silver;Summer;2195;3295
2295;Jeans;Clothing;Medium;Brown;Fall;2196;3296
2296;Dress;Clothing;Medium;Gray;Spring;2197;3297
2297;Boots;Footwear;Medium;Indigo;Summer;2198;3298
2298;Scarf;Accessories;Large;Turquoise;Summer;2199;3299
2299;Scarf;Accessories;Medium;Maroon;Summer;2200;3300
2300;Gloves;Accessories;Large;Charcoal;Summer;2201;3301
2301;Pants;Clothing;Large;Peach;Spring;2202;3302
2302;Dress;Clothing;Medium;Red;Summer;2203;3303
2303;Dress;Clothing;Medium;Indigo;Winter;2204;3304
2304;Jeans;Clothing;Small;Lavender;Winter;2205;3305
2305;Sweater;Clothing;ExtraLargearge;Red;Fall;2206;3306
2306;Sandals;Footwear;Large;Green;Spring;2207;3307
2307;Handbag;Accessories;Medium;Gray;Fall;2208;3308
2308;Scarf;Accessories;ExtraLargearge;Violet;Summer;2209;3309
2309;Sandals;Footwear;ExtraLargearge;Beige;Summer;2210;3310
2310;Sunglasses;Accessories;Medium;Orange;Summer;2211;3311
2311;Sweater;Clothing;Large;Purple;Winter;2212;3312
2312;Pants;Clothing;Medium;Brown;Winter;2213;3313
2313;Hat;Accessories;Medium;Maroon;Fall;2214;3314
2314;Belt;Accessories;Large;Gold;Fall;2215;3315
2315;Sandals;Footwear;Medium;Indigo;Winter;2216;3316
2316;Pants;Clothing;ExtraLargearge;Silver;Winter;2217;3317
2317;Jewelry;Accessories;ExtraLargearge;Red;Fall;2218;3318
2318;Sunglasses;Accessories;Medium;Magenta;Winter;2219;3319
2319;Blouse;Clothing;Small;Purple;Fall;2220;3320
2320;Belt;Accessories;ExtraLargearge;Beige;Fall;2221;3321
2321;Shorts;Clothing;ExtraLargearge;White;Fall;2222;3322
2322;Pants;Clothing;Medium;Teal;Summer;2223;3323
2323;Sandals;Footwear;Medium;Gray;Fall;2224;3324
2324;Gloves;Accessories;Large;Charcoal;Winter;2225;3325
2325;Belt;Accessories;Small;Olive;Spring;2226;3326
2326;Shirt;Clothing;Large;Blue;Spring;2227;3327
2327;Scarf;Accessories;Small;Gray;Summer;2228;3328
2328;Gloves;Accessories;Medium;Green;Fall;2229;3329
2329;Pants;Clothing;Medium;Silver;Fall;2230;3330
2330;Sneakers;Footwear;Small;Teal;Spring;2231;3331
2331;Jacket;Outerwear;Medium;Beige;Fall;2232;3332
2332;Shoes;Footwear;Large;Lavender;Spring;2233;3333
2333;Blouse;Clothing;ExtraLargearge;Gray;Summer;2234;3334
2334;Boots;Footwear;Small;Yellow;Winter;2235;3335
2335;Socks;Clothing;Medium;Gray;Spring;2236;3336
2336;T Shirt;Clothing;Medium;Yellow;Winter;2237;3337
2337;Sandals;Footwear;Small;Black;Summer;2238;3338
2338;Sneakers;Footwear;Large;Beige;Winter;2239;3339
2339;Jewelry;Accessories;Large;Indigo;Summer;2240;3340
2340;Sandals;Footwear;Large;Green;Winter;2241;3341
2341;Jacket;Outerwear;Medium;Purple;Summer;2242;3342
2342;Skirt;Clothing;Medium;Orange;Spring;2243;3343
2343;Shirt;Clothing;Medium;Teal;Winter;2244;3344
2344;Shorts;Clothing;Medium;Gold;Summer;2245;3345
2345;Socks;Clothing;Large;Gray;Fall;2246;3346
2346;Jacket;Outerwear;Medium;Cyan;Fall;2247;3347
2347;Jewelry;Accessories;Large;Teal;Summer;2248;3348
2348;T Shirt;Clothing;Medium;Violet;Winter;2249;3349
2349;Gloves;Accessories;ExtraLargearge;Indigo;Spring;2250;3350
2350;Shoes;Footwear;Large;Pink;Summer;2251;3351
2351;Shoes;Footwear;Large;Gold;Fall;2252;3352
2352;Shoes;Footwear;Small;Maroon;Summer;2253;3353
2353;Hoodie;Clothing;Medium;Brown;Spring;2254;3354
2354;Belt;Accessories;Medium;Gold;Winter;2255;3355
2355;Coat;Outerwear;Large;Teal;Spring;2256;3356
2356;Blouse;Clothing;Medium;Turquoise;Fall;2257;3357
2357;Skirt;Clothing;Large;Olive;Fall;2258;3358
2358;T Shirt;Clothing;Large;Cyan;Winter;2259;3359
2359;Jeans;Clothing;ExtraLargearge;Beige;Spring;2260;3360
2360;Scarf;Accessories;Medium;Blue;Fall;2261;3361
2361;Backpack;Accessories;Large;Gold;Spring;2262;3362
2362;Backpack;Accessories;Medium;Green;Winter;2263;3363
2363;Scarf;Accessories;ExtraLargearge;Green;Winter;2264;3364
2364;Hat;Accessories;Medium;Turquoise;Summer;2265;3365
2365;Coat;Outerwear;ExtraLargearge;Yellow;Fall;2266;3366
2366;Dress;Clothing;Medium;Yellow;Fall;2267;3367
2367;Gloves;Accessories;Small;Blue;Spring;2268;3368
2368;Sweater;Clothing;Large;Charcoal;Spring;2269;3369
2369;Skirt;Clothing;Medium;Yellow;Fall;2270;3370
2370;Blouse;Clothing;Large;Purple;Spring;2271;3371
2371;Dress;Clothing;Medium;Green;Summer;2272;3372
2372;Jacket;Outerwear;Large;Charcoal;Spring;2273;3373
2373;Coat;Outerwear;Large;Silver;Winter;2274;3374
2374;Dress;Clothing;Large;Turquoise;Spring;2275;3375
2375;Shorts;Clothing;Medium;Gray;Winter;2276;3376
2376;Jeans;Clothing;Large;Red;Summer;2277;3377
2377;Hat;Accessories;Medium;Beige;Summer;2278;3378
2378;Gloves;Accessories;Medium;Maroon;Fall;2279;3379
2379;Sneakers;Footwear;Large;Indigo;Spring;2280;3380
2380;Shoes;Footwear;Medium;Red;Summer;2281;3381
2381;Hoodie;Clothing;ExtraLargearge;Maroon;Summer;2282;3382
2382;Sneakers;Footwear;Small;Red;Fall;2283;3383
2383;Handbag;Accessories;Small;Black;Winter;2284;3384
2384;Blouse;Clothing;ExtraLargearge;Black;Fall;2285;3385
2385;Belt;Accessories;Large;Pink;Summer;2286;3386
2386;Socks;Clothing;Large;Blue;Spring;2287;3387
2387;Blouse;Clothing;Large;Green;Summer;2288;3388
2388;Jewelry;Accessories;Medium;Orange;Fall;2289;3389
2389;Shorts;Clothing;Medium;Orange;Fall;2290;3390
2390;Boots;Footwear;Large;Magenta;Winter;2291;3391
2391;Coat;Outerwear;Medium;Indigo;Spring;2292;3392
2392;T Shirt;Clothing;Small;Beige;Spring;2293;3393
2393;Sweater;Clothing;Large;Green;Fall;2294;3394
2394;Sunglasses;Accessories;Medium;Red;Winter;2295;3395
2395;Hat;Accessories;Large;Beige;Spring;2296;3396
2396;Gloves;Accessories;Medium;Green;Fall;2297;3397
2397;Socks;Clothing;Medium;Orange;Summer;2298;3398
2398;Handbag;Accessories;Large;Cyan;Spring;2299;3399
2399;Coat;Outerwear;Medium;Violet;Summer;2300;3400
2400;Coat;Outerwear;ExtraLargearge;Lavender;Summer;2301;3401
2401;Pants;Clothing;Large;Turquoise;Winter;2302;3402
2402;Belt;Accessories;Large;Pink;Summer;2303;3403
2403;Sunglasses;Accessories;Small;Beige;Spring;2304;3404
2404;Hoodie;Clothing;Large;Silver;Winter;2305;3405
2405;Handbag;Accessories;Medium;Gold;Summer;2306;3406
2406;Gloves;Accessories;Large;Silver;Winter;2307;3407
2407;Skirt;Clothing;Large;Green;Fall;2308;3408
2408;Sunglasses;Accessories;Medium;Teal;Winter;2309;3409
2409;Dress;Clothing;Small;Gold;Fall;2310;3410
2410;Gloves;Accessories;Medium;Cyan;Spring;2311;3411
2411;Sneakers;Footwear;Large;Gold;Spring;2312;3412
2412;T Shirt;Clothing;Large;Violet;Summer;2313;3413
2413;Dress;Clothing;Medium;Black;Summer;2314;3414
2414;Handbag;Accessories;ExtraLargearge;Brown;Winter;2315;3415
2415;Socks;Clothing;Medium;Indigo;Winter;2316;3416
2416;Sneakers;Footwear;Large;Yellow;Winter;2317;3417
2417;Jacket;Outerwear;Medium;Purple;Summer;2318;3418
2418;Hoodie;Clothing;Large;White;Spring;2319;3419
2419;Sandals;Footwear;ExtraLargearge;Turquoise;Winter;2320;3420
2420;Shoes;Footwear;Medium;Olive;Spring;2321;3421
2421;Sandals;Footwear;Medium;Beige;Winter;2322;3422
2422;Coat;Outerwear;Small;Lavender;Spring;2323;3423
2423;Gloves;Accessories;Large;White;Winter;2324;3424
2424;Coat;Outerwear;Large;Brown;Winter;2325;3425
2425;Boots;Footwear;Medium;Charcoal;Summer;2326;3426
2426;Skirt;Clothing;Large;Maroon;Winter;2327;3427
2427;Skirt;Clothing;Medium;Red;Winter;2328;3428
2428;Pants;Clothing;Medium;Maroon;Fall;2329;3429
2429;Hat;Accessories;Small;Teal;Spring;2330;3430
2430;Backpack;Accessories;Large;Orange;Summer;2331;3431
2431;Scarf;Accessories;Small;Olive;Spring;2332;3432
2432;Scarf;Accessories;ExtraLargearge;Olive;Fall;2333;3433
2433;Shirt;Clothing;Medium;Beige;Spring;2334;3434
2434;Boots;Footwear;Large;Green;Summer;2335;3435
2435;Coat;Outerwear;Medium;Black;Summer;2336;3436
2436;Belt;Accessories;Medium;Green;Winter;2337;3437
